id_review_main,review_rating,review_text,sentiment
review_500,5,สะดวก สบาย พนักงานงานสอบถามดี,pos
review_500,5,"บริการเป็นกันเองดีครับ อากาศก็ดีด้วย
ถ้ามีโอกาศผมแวะไปชิมอีกแน่นอนครับ",pos
review_500,5,บรรยากาศเงียบดี ผ่อนคลายมาก,pos
review_500,1,สาขานี้ชงอะไรก็จืด ขนาดแก้วผมสั่งกาแฟดำยังจืดเลย😤 …,neg
review_500,5,บริการดีพูดจาไพเราะแนะนำสิทธิประโยชน์ที่ลูกค้าควรได้รับ,pos
review_500,4,กาแฟหอมรสกลมกล่อมสดชื่นเหมาะสำหรับคอกาแฟและผู้กำลังเดินทาง,pos
review_500,5,มาซ่อมรถเลยมานั่งรอที่ร้านกาแฟดื่มกาแฟและกินขนม,pos
review_500,2,สั่งเอสร้อน...นั่งกินที่ร้านใส่แก้วเทียนให้บอกแก้วหมดห่วยแตก,neg
review_500,5,"บริการดี
สนใจลองใช้บริการได้ครับ",pos
review_500,5,มันเจ๋งอยู่แล้ว ร้านเนี่ยอ่ะ..,pos
review_500,4,ก็ดีมีตลาดนัดหน้าห้างของกินเยอะดี,neu
review_500,5,สะอาด สะดวก คนไม่เยอะมากนั้งสบาย,pos
review_500,5,พนักงานยิ้มแย้มแจ่มใสถามชัดเจนดีค่ะ,pos
review_500,3,อร่อยครับ แต่ช้าไปหน่อย,pos
review_500,5,ภายในสะอาด กว้างขวาง ไม่แออัดเกินไป,pos
review_500,5,เครื่องดื่มประจำเวลาออกนอกย้าน,neu
review_500,5,บรรยกาศดี,pos
review_500,5,พนักงานบริการดีค่ะ,pos
review_500,4,ชิลลๆพอได้ค่า,neu
review_500,5,อร่อยเหมือนเดิม....,pos
review_500,4,บริการดี กาแฟอร่อย,pos
review_500,5,สะอาด,pos
review_500,5,บรรยากาศนัางสบายๆ,neu
review_500,5,ไม่มีผิดหวัง เยี่ยม,pos
review_500,5,ดีมากก,pos
review_500,5,อร่อยดี,pos
review_500,5,ชอบมาก,pos
review_500,5,รสชาติดี,pos
review_500,4,บริการดี,pos
review_500,4,ดีครับ,pos
review_500,5,ผ่านทีไรแวะทุกที,pos
review_500,5,เยี่ยม,neu
review_500,5,ดี,neu
review_500,3,ดีดี,neu
review_500,5,เยี่ยมยอด,pos
review_500,3,ธรรมดา,neu
review_500,3,ใช้ได้อยู่,neu
review_500,5,ดี,neu
review_500,4,ดี,neu
review_500,4,ร้านกาแฟที่ดีพร้อมบริการที่ดี,pos
review_500,5,positive,pos
review_500,5,👍 …,neu
review_500,5,👍 …,neu
review_500,5,positive,pos
review_500,5,การบริการที่ดี,pos
review_500,4,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,4,positive,pos
review_500,4,positive,pos
review_500,3,positive,pos
review_500,4,positive,pos
review_500,5,positive,pos
review_500,4,positive,pos
review_500,5,positive,pos
review_500,4,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,4,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,3,positive,pos
review_500,5,positive,pos
review_500,2,negative,neg
review_500,5,positive,pos
review_500,5,positive,pos
review_500,4,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,3,positive,pos
review_500,2,negative,neg
review_500,5,positive,pos
review_500,5,positive,pos
review_500,1,negative,neg
review_500,5,positive,pos
review_500,5,positive,pos
review_500,2,negative,neg
review_500,3,positive,pos
review_500,2,negative,neg
review_500,4,positive,pos
review_500,3,positive,pos
review_500,3,positive,pos
review_500,4,positive,pos
review_500,4,positive,pos
review_500,4,positive,pos
review_500,3,positive,pos
review_500,2,negative,neg
review_500,3,positive,pos
review_500,5,positive,pos
review_500,4,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,5,positive,pos
review_500,4,positive,pos
review_501,5,ร้านคาเฟ่อเมซอนในปั๊มปตทอันใหม่ ร้านตกแต่ง สวยสะอาดตามสไตล์คาเฟ่อเมซอน เป็นข่าวเป็นรูปแบบใหม่แล้ว ข้างในพนักงานบริการดีมีที่นั่งเยอะ รสชาติมาตรฐานตามคาเฟ่อเมซอน มีทางลาดสำหรับผู้นำสูงอายุหรือรถเข็นด้วย อยู่ด้านในสุดของปั๊ม บรรยากาศค่อนข้างดีไม่ได้เห็นคนมานั่งทำงานบ่อย,neu
review_501,2,Cafe Amazon มีโต๊ะนั้งในร้านเย็นๆ แต่ไม่มีปลั้กไฟให้ลูกค้าทำงานเลย ควรมีการเพิ่มปลั้กไฟตามจุดต่างๆ อำนวยความสะดวกให้ลูกค้านั่งทำงานได้ กะมานั่งทำงานซักหน่อย อดเลย ไม่มีปลั้กไฟให้เสียบ แบตโน้ตบุ้คก็มาหมดพอดี คราวหน้าคงต้องแวะ Starbuck อย่างเดียวแล้ว ที่นั่นมีชัวร์,neg
review_501,5,ขยายปั๊มใหม่ และปรับปรุงร้านกาแฟอเมซอนใหญ่กว่าเดิม,neu
review_501,5,แวะมาพักดื่มกาแฟ แก้ร้อนหน่อย ไม่ค่อยได้ผ่านมา จอดรถพอได้ ยังไม่เปิดให้นั่งดื่ม,neu
review_501,2,ราคาไม่ถูกไม่แพงแต่ทำกาแฟช้ามากบรรยากาศจัดร้านสวยดูสบายตาน่านั่ง,neu
review_501,4,คนไม่เยอะ รสชาติดีบริการดีสำหรับคนที่มารอรถมานั้งรอกินกาแฟไปพลางๆแอร์เย็นๆดีมากครับ,pos
review_501,5,รสชาดมาตรฐาน บริการสุดยอด,pos
review_501,3,โซน รังสิต คลอง1-4 ตระเวนกินมาทุกสาขา แต่มีสาขาเดียวที่ไม่เหมือนกับสาขาอื่นคือ พนักงานไม่เสริฟที่โต๊ะ และ แก้วไม่เพียงพอจนต้องใช้แก้วกระดาษเสริฟ พอสอบถามได้คำตอบคือ ทั้งร้านมีแก้วแค่ 7 ใบ และยังไม่ได้ล้าง,neg
review_501,5,ดีมากครับ,pos
review_501,5,อร่อยชื่นใจได้คุณภาพคอกาแฟ,pos
review_501,4,มีมุมสงบๆ เล็กๆ ให้ผ่อน,neu
review_501,5,ขนมหวานอร่อย...บริการรวดเร็วพูดเพราะลองแวะมาครับ...,pos
review_501,5,ปั่นไปกินกาแฟ หายเหนื่อยเลยเมื่อถึงร้าน,pos
review_501,3,มานั่งเกือบทุกเช้า สะดวก มีที่จอดรถ,pos
review_501,4,ก็ดีครับกาแฟอร่อยจัดร้านสวยสไตล์อเมซอน,pos
review_501,4,เหมาะสำหรับ ผู้ที่ชื่นชอบกาแฟ,pos
review_501,5,พนง.บริการดี,pos
review_501,5,ร้านเล็กๆบรรยากาศสบายๆดี,neu
review_501,4,พนักงาน ชงรสชาติอร่อย เข้มดี,pos
review_501,5,เยี่ยมครับ,pos
review_501,5,กาแฟเข้มข้นดี,neu
review_501,5,กว้างใหญ่ดี,neu
review_501,4,อร่อยมาก,pos
review_501,5,เยี่ยม,neu
review_501,4,รสชาติกาแฟคงที่,neu
review_501,5,มอคค่า,neu
review_501,5,กาแฟอร่อย,pos
review_501,5,กาแฟ แก้ง่วงได้,neu
review_501,5,อร่อย,pos
review_501,5,พนักงานบริการดี,pos
review_501,3,อยู่บนถนนไม่ไกลจากถนนสายหลักจึงค่อนข้างเงียบสงบ ลูกค้าเยอะมากจนหาที่นั่งยาก เป็นถนนช้อปปิ้งเล็กๆ และมีห้องน้ำสะอาดพร้อมทิชชู่ในแต่ละห้อง,pos
review_501,5,ดีมาก,pos
review_501,5,เครื่องดื่มใช้ได้แต่สื่อสารกับพนักงานได้ยากเนื่องจากพวกเขาไม่พูดภาษาอังกฤษ,neu
review_501,5,คาเฟ่อเมซอนตามปกติของคุณ สะอาด รวดเร็ว และมีใจรักการบริการ,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,3,positive,pos
review_501,5,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,ดี,neu
review_501,3,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,1,negative,neg
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,3,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,3,positive,pos
review_501,3,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,2,negative,neg
review_501,4,positive,pos
review_501,4,positive,pos
review_501,4,positive,pos
review_501,4,positive,pos
review_501,4,positive,pos
review_501,3,positive,pos
review_501,4,positive,pos
review_501,5,positive,pos
review_501,5,positive,pos
review_501,4,positive,pos
review_501,4,positive,pos
review_501,4,positive,pos
review_501,3,positive,pos
review_502,1,พนักงานหน้าตาไม่รับแขก หน้านิ่งเหวี่ยงๆมาก ไม่ยิ้มแย้มเลย  พูดอยู่ในลำคอ ต้องถาม 2 ครั้งทุกประโยคว่าพนักงานพูดว่าอะไร  มีการแจ้งใช้สิทธิ์ blue card ตั้งแต่แรก ก็ไม่แนะนำว่าต้องทำอย่างไรบ้าง  ยืนสั่งออเดอร์ พนักงานส่องกระจกเช็คหน้าตัวเองซะงั้น (เอากระจกวางบนตู้เค้ก),neg
review_502,2,พนักงานหน้าไม่รับแขกเลย หน้าบึ้ง มีเหวี่ยงลูกค้าด้วย ไม่มีใจบริการเลย (พนักงานคนที่จัดฟัน) ขอความหวาน 25% พนักงานบอกไม่ได้ เมนูพรีเมี่ยมหวานน้อยอยู่แล้ว,neg
review_502,1,"ปรับปรุงเรื่องออเดอร์ไลแมนด้วยครับ
ได้รับงานตัังนานแล้ว พอมาถึงร้าน พนง.แจ้งว่า งานไม่เด้ง ต้องมาเสียเวลารอปั่นกาแฟอีก รถก็กำลังติด สนใจเครื่องรับงานด้วยครับ",neg
review_502,3,พนักงานมีสีหน้าบึ้งตึงนิดหน่อยครับ แอร์ก็ไม่เย็นเลย (ตอนนี้ 16.30 น.) แต่ยังดีที่ชงชาเขียวได้อร่อย 😊,neg
review_502,1,มีโปรซื้อเครื่องดื่มแบบเดียวกันในราคา99บาทแต่พนักงานคิดราคาเต็มเราเดินเข้าไปถามไม่มีคำขอโทษจร้าาาหยิบใบเสร็จออกจากมือกูมาดูแล้วเอาเงินคืนให้แถมชักสีหน้าใส่กูไปอีก..พอครั้งเดียวพอ,neg
review_502,5,วันนี้มีโอกาสใช้บริการที่สาขานี้ …ดีใจมากๆ  นอกจากจะบริการ ดี แลัวยังดูแลทรัพย์สินของลูกค้าที่ลืมไว้ อย่างดี ….ขอบคุณท่าน ผจก. โกะ ที่เทรน พนักงาน ทุกคนมาอย่างดี …ให้สามารถดูแลลูกค้าด้วยความเต็มใจและเข้าใจ ขอบคุณน้องๆ ที่ดูแลและส่งมอบของคืนให้ 💕🍀🌸 …,pos
review_502,5,ดีมาก บรรยากาศดี ค่ะ,pos
review_502,5,สถานที่ที่ดี,pos
review_502,4,positive,pos
review_502,4,positive,pos
review_502,5,positive,pos
review_502,5,positive,pos
review_502,5,positive,pos
review_503,2,รสชาติตามมาตรฐาน แต่การบริการเฮงซวย ที่นั่งชั้น 2 ว่างแต่ปิดตั้งแต่ 15.00 น. ให้ลูกค้านั่งดื่มตากแดดหน้าร้าน,neg
review_503,5,"ไปซื้อชาเขียวน้ำผึ้งมะนาวเจลลี่มา ใส่มะนาวมาอย่างหอม บางสาขาไม่มีรสเปรี้ยว ไม่มีกลิ่นมะนาวเลย
พนักงานบริการดี พูดจาดี แม้จะไปตอนร้านเพิ่งเปิดไม่นาน(ตอน 6 โมงเช้า)",pos
review_503,5,บรรยากาศดีเป็นกันเอง เหมาะกับนั่งชิลกับกาแฟสักแก้ว มอคค่าเย็นคือดี เข้ม หอม อร่อย,pos
review_503,5,บริการดีมาก เป็นกันเอง ให้คำแนะนำ มีที่สำหรับให้นั่งพักผ่อนและทำง่าน,pos
review_503,5,ขอบคุณมากค่ะ,neu
review_503,3,ขอบคุณมากค่ะคุณลูกค้า ,pos
review_503,5,ขอบคุณมากค่ะคุณลูกค้า,pos
review_503,5,ขอบคุณมากค่ะคุณลูกค้า,pos
review_503,5,ทางร้านขอขอบคุณ คุณลูกค้ามากๆนะคะ ,pos
review_503,5,ขอบคุณมากค่ะคุณลูกค้า,pos
review_503,5,ขอบคุณมากค่ะคุณลูกค้า ,pos
review_503,2,ขอบคุณ,pos
review_504,2,"ปกติทานชาเขียวนมสดปั่นของอเมซอนบ่อยมาก ไปจังหวัดไหนๆก็เมนูนี้ แต่มาสาขานี้ สั่งชาเขียวนมสดปั่น บอกพนง.ว่า ขอปั่นละเอียดหน่อย(คือบางสาขาปั่นไม่ละเอียด เวลาทานจะมีน้ำแข็งเปนเกล็ดๆ)  แต่พอตอนรับของก้อแอบอึ้งไปสักพัก เลยถามพนง.ว่า ""ขอโทษนะคะ มันไม่เต็มแก้วรึป่าวคะ"" พนักงานตอบมา อึ้งหนักกว่าเดิม ""อ่อ..ของลูกค้าสั่งแบบปั่นละเอียด น้ำแข็งก้อจะน้อยแบบนี้อหละค่ะ""  เราก้อเดินออกมามึนๆ แต่ก้อมานั่งนึก.. ว่ากินสาขาอื่นๆ สั่งแบบเดียวกันทำไมไม่เห็นเปนแบบนี้เลย  เราขอปั่นละเอียดนะ ไม่ได้ขอน้ำแข็งน้อย ..#ทุกวันนี้ก้อยังข้องใจอยุ่

ปล. ภาพนี้เป็นของ #คาเฟ่อเมซอนเทสโก้โลตัสรังสิต นะคะ ลง location คลาดเคลื่อนไป ขออภัยด้วยค่ะ",neg
review_504,1,รอคิวช้าแล้วยังโดนข้ามคิวอีก พอขอคืนเงินพนักงานก็ทำหน้างงๆใส่อีก สรุปเสีย70บาทฟรีๆ เฟลมากค่ะ,neg
review_504,3,น่าอร่อยๆๆๆๆๆ. มาก,pos
review_504,5,ร้านกาแฟ ในเซียร์,neu
review_504,5,ชอบมากกกกกกก,pos
review_504,5,positive,pos
review_505,2,ผู้จัดการสาขาทำให้ไม่เช็ดให้เลยงงมาก ลูกค้าก็ไม่มีรีบไปไหน,neg
review_505,4,เช้านี้ค่อนข้างจะดี,neu
review_505,3,positive,pos
review_506,5,"✅️ภายในร้านดูสะอาด
✅️มีที่จอดรถบริเวณหลังร้าน
✅️มีที่นั่งให้เลือกนั่งเยอะ (นั่งได้ประมาณ 20 คน)
✅️พนักงานสุภาพ+บริการดี
✅️รสชาติได้มาตรฐาน
👍👍👍",pos
review_506,2,"ใช้บริการ Amazon มาทั่วประเทศ มีสาขานี้นี่แหละ ที่ชำระเงินด้วย QR CODE แล้วต้องถ่ายรูปจากโทรศัพท์ด้วย สาขาอื่นไม่มีแบบนี้เลย

แล้วก็อีกเรื่องนึง ซื้อขนมเค้ก แต่สาขาดันไม่มีช้อนให้ ไม่รู้เป็นเพราะอะไร เวลาซื้อเค้กที่สาขาอื่นไม่ว่าจะเค้กแบบไหนก็ตาม เขาก็มีช้อนพลาสติกให้หมด ยกเว้นสาขานี้อีกแล้ว

ปรับปรุงด้วยนะครับ สงสารพนักงาน",neg
review_506,1,บริการได้แน่มาก พนักงาน,pos
review_506,5,ร้านกาแฟดีๆ ไว้นั่งชิวข้าง 7-11,neu
review_506,5,positive,pos
review_506,5,positive,pos
review_506,5,positive,pos
review_506,5,positive,pos
review_506,5,positive,pos
review_507,5,คาปูชิโน่ปั่นหวานมันซักแก้วแก้ง่วงได้เีครับ,neu
review_507,5,สะอาด รวดเร็ว บริการดี,pos
review_507,5,กาแฟอร่อย...,pos
review_507,3,เสมียนไม่มีรอยยิ้ม,neg
review_507,5,positive,pos
review_800,3,ปรับปรุงค่ะ กาแฟที่นี่จางมาก ล่าสุดสั่งชาเขียวน้ำผึ้งเจลลี่ ได้มาเป็นน้ำผึ้งมะนาวเจลลี่ ไม่กลิ่นรสชาติของชาเขียวเลย  สั่งหวานปกติไม่มีหวานมรแต่เปรี้ยว,neg
review_800,5,ร้านเปิดใหม่ อยู่ซ.คลองหลวง17 สถานที่สะอาด สบายตา บรรยากาศน่านั่งสุดยอด ลำขนาด ออกกำลังกายเสร็จมานั่งจิบกาแฟกันได้นะครับ,pos
review_800,5,คาเฟ่ อเมซอน เปิดสาขาใหม่ ในซอยคลองหลวง17 ใกล้บ้านเลย ตกแต่งภายในร้านดูดี ภายนอกสวยงาม น่านั่ง,pos
review_800,5,บริเวณโดยรอบร้านสวยดี ร้านกาแฟดูโดดเด่น            ยังคงรักษาธรรมชาติ ชอบร้านอเมซอลร้านนี้ครับ ✌️✌️,pos
review_800,4,สาขาใหม่ สวยงาม โปร่ง โล่ง สบาย...,pos
review_800,5,น้องบริการดีมากครับ มีที่จอดรถสบายๆครับ,pos
review_800,4,มาตรฐานอเมซอนครับ,neu
review_800,5,เปิดใหม่ บริการดีคะ สวยงาม สะอาด รอบๆทางเข้าสะบายตา..,pos
review_800,5,พนักงานสุภาพ บริการดีครับ,pos
review_800,3,Cafe Amazon ESC PARK ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 5ธ.ค.64,neu
review_800,5,ร้านบรรยากาศดี ไม่แออัด,pos
review_800,5,Ok ดีครับ,neu
review_800,4,ดี,neu
review_800,5,ชอบที่สุด,pos
review_800,5,แซ่บ!!😸💯,neu
review_800,5,ขอบคุณค่ะ,pos
review_800,5,ขอบคุณที่ประทับใจสาขา ขอบคุณค่ะ,pos
review_800,4,ขอบคุณค่ะ,pos
review_800,5,ขอบคุณค่ะ,pos
review_800,5,ขอบคุณค่ะ,pos
review_800,3,ขอบคุณค่ะ,pos
review_800,5,ขอบคุณค่ะ,pos
review_800,4,ขอบคุณค่ะ,pos
review_800,4,ขอบคุณค่ะ,pos
review_800,5,ขอบคุณค่ะ,pos
review_800,4,ขอบคุณค่ะ,pos
review_800,5,ขอบคุณค่ะ🥰 …,pos
review_800,5,🤗 …,neu
review_800,5,ขอบคุณค่ะ😊 …,pos
review_800,5,ขอบคุณค่ะ,pos
review_801,1,พนักงาน บริการบางคน พูดไม่ค่อยน่ารัก(และไม่ได้เป็นแค่ครั้งเดียว) อยากให้ปรับปรุงเรื่องคำพูดเวลารับออเดอร์ ลูกค้า แล้วถุงอเมซอน ควรเป็นถุงที่น่าจะดีกว่านี้ไหมคะ กับราคาแก้วละ 50-60 บาท,neg
review_801,3,9/11/2024. รวมเวลา  เวลาประมาณ 9 โมง 40   เป็นพนักงานผู้ชายรับออเดอร์  พูดจาไม่มีหางเสียงเลย   เอาอะไร มีบลูการ์ดไหม   ักบริบทการให้บริการเหมือนไม่เต็มใจให้บริการ อยากให้ปรับปรุงตรงนี้ ส่วนท่านอื่นพูดจาดี,neg
review_801,1,"พนักงานไม่ตั้งใจทำงานรับออเดอร์แล้ว ยืนคุยกันเสียงดังอยู่ประมาณ 5 นาทีได้  (พนักงานรับออเดอร์หน้าไม่ต้อนรับลูกค้า)
วันที่ 11 เมษา 67 เวลา 14.45",neg
review_801,3,"ทุกอย่างโอเคหมดครับ แต่อยากให้มีห้องน้ำเพิ่มไว้บริการลูกค้าหน่อยครับ ขอเข้าห้องน้ำกับ พนง แต่ได้คำตอบว่า“ไม่มีห้องน้ำ”
เป็นไปได้หรอครับตึกทั้งตึกไม่มีห้องน้ำ",neg
review_801,5,บริการดีมาก พนักงานน่ารัก แนะนำเมนูอร่อยๆ ให้เรา ☕️,pos
review_801,3,น่าจะแพ็คน้ำเดลิเวอรี่ให้แน่นหนาหน่อยครับ สก็อตเทปแปะให้ก็ยังดี,neg
review_801,5,พนักงานน่ารักมากครับ พูดดีบริการดีมากๆ เป็นกันเอง ชอบบบบบ,pos
review_801,4,บริการดี,pos
review_801,5,บริการดีมาก,pos
review_801,4,"คาราเมลมัคคิอาโต้ก็อร่อย
มีที่จอดรถยนต์มอเตอร์ไซค์
ร้านจะเล็กไปหน่อย",pos
review_801,5,positive,pos
review_801,4,positive,pos
review_801,4,positive,pos
review_801,4,ขอบคุณค่ะ สำหรับ 4 ดาว แล้วจะพัฒนาให้ดียิ่งขึ้นอีกค่ะ,pos
review_801,5,positive,pos
review_802,2,ทำเมนูเหมือนไม่ล้างอุปกรณ์ สั่ง black coffee แต่กลิ่นและรสของชาเขียวมาเต็มแก้ว คนมาทีหลัง เรียกคิวรับของก่อน ทั้งที่เราก็สั่งแก้วเดียว,neg
review_803,1,ผู้จัดการควรเข้าร้านมาอบรมพนักงานบ้างนะคะ ยอดขายคุณยังขายได้เรื่อยๆก็จริง แต่ระบบหน้าร้าน พังมากค่ะ ถ้าคิดจะทำงานบริการก็พูดจาให้มันดีกว่านี้หน่อย วันนี้เข้าไปที่ร้าน โดนพูดใส่อารมณ์ ว่าให้พูดดังขึ้นหน่อย ได้ยินไม่ชัด เรามาจากข้างนอกร้อนๆอะนะคะ แต่คนที่ทำงานในแอร์เย็นๆ ดันใจร้อนกว่าลูกค้าอีก เสร็จแล้วก็ไปโทรศัพท์กับเพื่อนเสียงดัง สาขานี้เข้ามาใช้บริการบ่อย ก็ได้ยินพนักงานโทรคุยเล่นกับญาติทุกรอบ ครั้งนึงเคยมาอ่านหนังสือ แต่โดนลดแอร์ไล่ตั้งแต่4โมงครึ่ง เข้าใจว่ารีบกลับบ้าน แต่มันควรไหม หวังว่าจะรับฟังความเห็น ถ้าไม่ ก็ขอให้ เจริญค่ะ!,neg
review_803,4,ร้านนั่งสะบาย ริมถนนใหญ่ บริการดี,pos
review_803,1,พนักงานมัวแต่คุยกันไม่สนใจลูกค้า สั่งชามะนาวไปได้ฟังบ้างรึป่าวว่าหวานกี่เปอร์เซ็นต์ รสชาติแย่มากๆค่ะ ติดคุยกัน ทำเสร็จเอาของมาวางใว้ไม่บอกลูกค้า,neg
review_803,3,พนักงานคุยเสียงดังเกินหรือว่ามีพนง.เยอะคุยดังเปิดโฟนคุยกับญาติดัง...อุตส่าห์หาที่ดื่มให้มีบรรยากาศเงียบ😏,neg
