id_review_main,review_rating,review_text
review_175,5,BAKE@DOME ในมหาวิทยาลัยธรรมศาสตร์ ร้านกาแฟ ร้านขนม ร้านเบเกอรี่ ซึ่งเป็นร้านของโรงงานต้นแบบผลิตภัณฑ์อาหาร กาแฟรสชาติมาตรฐาน ขนมอร่อย คุณภาพราคา มีห้องครัวให้เช่าทำอาหาร ถ่ายภาพ  และมีห้องน้ำภายในร้าน
review_175,5,ร้านขนมขึ้นชื่อของธรรมศาสตร์ ที่เด็ก มธ. รู้จักกันดี ตั้งร้านใหม่สวยดีครับ บรรยากาศดี ใครแวะมาต้องลอง
review_175,4,.....เป็นร้านเบเกอรี่ กาแฟ ที่ดีทุกอย่างครับ เรื่อกการจัดสถานที่ การให้บริการ(น้องพนักงานให้บริการ แนะนำดีมากๆครับ) คุณภาพของสินค้า แต่ควรมีการปรับปรุงในเรื่องของทางเข้า ที่จอดรถ และการหาทางมาใช้บริการ เพราะส่วนใหญ่จะหาทางเข้าไม่เจอ ไม่รู้จะจอดรถตรงไหน ได้แต่มองผ่านแล้วก็เลยไป ถ้าปรับปรุงในเรื่องง่ายๆแบบนี้ได้ จะเป็นร้านเบเกอรี่ กาแฟที่มีศักยภาพสูงร้านหนึ่งใน มหาวิทยาลัยธรรมศาสตร์เลยที่เดียว เพราะแบรนด์ก็จัดได้ว่าติดตลาดของทั้งศิษย์เก่าจนถึงปัจจุบัน มีความทรงจำของใครหลายๆคนที่เคยสัมผัสกับ มหาวิทยาลัยธรรมศาสตร์ ในเรื่องของราคาอาจจะถือว่าปกติทั่วไป แต่ถ้าปรับลดลงเพื่อให้สามารถเข้าถึงได้แบบเป็นประจำทุกวันจะดีมากครับ ขนมอร่อย คุณภาพของวัตถุดิบดีมากๆเลยครับ แนะนำครับ
review_175,4,กาแฟดี ร้านสงบ บริการดี มีขนมหลากหลาย มีมุมส่วนตัว
review_175,2,"เป็นร้านที่เพิ่งเปิดใหม่ในมธ.รังสิต
ก็ต้องบอกว่าขับรถหาทางเข้าไม่เจอ ยังกะเขาวงกต
แต่ถ้านั่งมอเตอร์ไซมาก็เข้าทางหน้าร้านได้เลย
ควรมีป้ายบอกว่าทางเข้าอยู่ตรงไหนนะครับ
ส่วนกาแฟ ต้องบอกว่า ก็จืดไม่มีรสชาติกาแฟ ชาเย็นก็เช่นกัน ได้แต่รสนมส่วนรสชาก็แทบไม่รู้สึกว่ามี
ส่วนขนม ขนมปังชีส อุ่นมาชีสก็แข็งเหมือนเดิม
ส่วนเอแคลร์ก็ไม่ได้มีจุดเด่นอะไรพอทานได้
มีท็อฟฟี่เค้กที่รสชาติดี
แล้วนักศึกษาก็จองโต๊ะใหญ่ติวหนังสือนานแสนนาน ส่วนโต๊ะเล็กข้างๆ ยังไม่กล้าเข้าไปใช้ ขออยู่ตรงบาร์ดีกว่า
สรุปสำหรับผม คือครั้งเดียวก็เต็มที่ครับ"
review_175,5,"ร้านคาเฟ่และเบอเกอรี่ในมหาวิทยาลัยธรรมศาสตร์

เป็นหนึ่งในตัวเลือกต้นๆ ที่นึกถึงเสมอ

รสชาติดี ใช้วัตถุดิบมีคุณภาพ บรรยากาศดี พนักงานบริการดี เมนูค่อนข้างหลากหลาย และมีการจัดโปรโมชันตามวาระต่าง ๆ สม่ำเสมอ

ติดเรื่องเดียวคือในช่วงตามโอกาสสำคัญต่าง ๆ จะมีการสั่งจองขนมบางอย่างมากเป็นพิเศษ ทำให้หมด จึงควรวางแผนล่วงหน้า หากต้องการนำไปเป็นของฝากตามวันสำคัญ

Recommend"
review_175,5,"ทำร้านใหม่น่านั่งมาก เหมือนคาเฟ่เลย
มีเพิ่มหลายเมนูเลย

โดนัทฟักทองอร่อยมาก หวานกำลังดี
เค้กเต็มตู้เลย ลองกิน New York cheese cake แล้ว เนื้อแน่นมาก

พนักงานบริการดีมาก"
review_175,5,เป็นคาเฟ่ร้านขนมกาแฟในมหาลัยฯ เป็นเบเกแรี่ทำเอง ขนมอร่อย มีหลายอย่าง กาแฟดี ราคทไม่แพง ร้านนั่งสบายๆ
review_175,4,ไปจอดรถที่คณะวิทย์คอมครับ เดินมาหน่อยพอได้เหงื่อ ดื่มกาแฟชื่นใจ  ถ้ากินลาเต้ มีแต่นมสดนะครับ ไม่มี โอ๊ตมิล์ แอลมอนมิลค์
review_175,5,"คิดถึงช็อคหน้านิ่มกับคุ้กกี้ตัวหนอนใต้ บร.4 เมื่อ 18 ปีก่อน 🤣

ให้ 5 ดาว เพราะไบแอส แถม nostalgy แหละ"
