id_review_main,review_rating,review_text
review_53,5,"พอดีแวะมาลองดู
ร้านจะอยู่ปากทางเข้าหมู่บ้าน
มีที่จอดรถริมถนน ทางเข้าหมู่บ้าน …"
review_53,5,"คาเฟ่ที่มีมุมถ่ายรูปเยอะพอสมควรอยู่ค่ะ

แต่สิ่งที่ประทับใจคือราคาของน้ำและขนมรู้สึกว่าจะไม่แพงเหมือนคาเฟ่อื่นๆราคาขนมเริ่มต้นอยู่ที่ประมาณ 30 ถึง 35 บาทเท่านั้น  จึงทำให้ได้แวะเวียนมาที่คาเฟ่นี้บ่อยค่ะพนักงานชงน้ำรสชาติอร่อย ส่วนตัวขนมก็อร่อยไม่แพงด้วยค่ะ"
review_53,2,หน้าตาร้านดูดี หน้าตาอาหารดูดี แต่!!!! ไม่อร่อยสักอย่าง😭😭😭😭 กินครัวซองเป็นอย่างแรกแล้วคิดว่าเฉยๆ อย่างอื่นคงอร่อยกว่านี้ สรุป อย่างอื่นคือรสชาติไม่อร่อยหนักกว่าไปอีก กลายเป็นครัวซองอร่อยสุดแล้ว ยิ่งเค้กนะ ฮื่ออ แต่บริการกับบรรยากาศร้านสวยดีค่ะ มีที่จอดรถ
review_53,5,คาเฟ่ที่บรรยากาศค่อนข้างดีมากอีกที่หนึ่ง ไม่ไกลจากตัวเมืองและกรุงเทพ กาแฟรสชาติดี เบเกอรี่มีเยอะแยะ
review_53,5,บรรยากาศดีร้านสวย มีมุมให้นั่งหลายมุม กาแฟและขนมก็อร่อย และเจ้าของก็น่ารักเป็นกันเองมากค่ะ
review_53,4,ร้านสวย มีแอร์และแบบสวน ที่จอดรถรอบๆเยอะ เครื่องดืมพอได้ เค้กยังไม่ถูกปากเท่าไหร่
review_53,5,"แอบหาร้านยาก มองจากข้างนอกดูไม่ออกเลย ว่าเป็นคาเฟ่😅
-ภายในร้านน่ารัก มีจุดถ่ายรูปมากมาย
-เครื่องดื่ม อร่อยใช้ได้เลย ราคาไม่แพง
-ขนมน่ากินทุกอย่างเลย ราคาไม่แพงนะ
-ที่นั่งเพียงพอ มีโซน indoor outdoor เราชอบทุกโซน ทุกมุมเลย...มุมสวน มีน้ำตกด้วย
-มีที่จอดรถ หน้าร้าน
-พนักงานบริการดี ยิ้มแย้มต้อนรับ น่ารักค่ะ"
review_53,4,ร้านตกแต่งสวยงามลงตัว มีที่จอด ร้านใหญ่มีที่นั่งทั้งห้องแอร์ และไม่แอร์ มีน้ำตก มีโซนนั่งแบบญี่ปุ่น ถ่ายรูปได้หลายมุม ราคาไม่แพง ขนมอร่อย กาแฟกำลังงงว่าคั่วเข้มหรือไหม้ โดยรวมดี
review_53,5,เป็นร้านที่ชอบมากๆชอบในบรรยากาศ กาแฟ ชอบขนมมาซ้ำรอบที่3 แล้วร้านมีการปรับมุมถ่ายรูป มีมุมเยอะนะคะ (คนในร้านเยอะพยายามไม่ถ่ายติดคน) สรุป กาแฟดี ขนมอร่อยมากค่ะ
review_53,4,"ร้านสวยมากกกกกแบบตะโกน ร้านกว้างขวาง มีโซนให้นั่งหลากหลายมาก มีทั้งโซนนอกร้านและในร้าน ทั้งโต๊ะแบบญี่ปุ่น (นั่งพื้น) เก้าอี้หวาย โซนนอกร้านมีน้ำตกเล็กๆ และมีห้องทีีเป็นโซนส่วนตัว เป็นแบบกระจกใส ในร้านเหมือนหลุดมาจากบ้านฝรั่งแนวอบอุ่น ตกแต่งด้วยโทนสีน้ำตาล

มีเค้กหลากหลายชนิด มีเค้กไอติมด้วย ราคาประมาณ 80-120 บาทต่อชิ้น มีครัวซองค์ croffle ขนมปังมันฝรั่งชีส วันนี้เราสั่งชาพีช (หอมมาก) ชาไทย เค้ก red velvet เค้กชาเขียวและมาร์ชเมลโล่ (เพราะหลานชอบ อร่อยมากเลย) พี่สาวบอกว่ามีอาหารให้สั่งด้วย

พนักงานบริการดี สั่งของกลับบ้านก็ทำค่อนข้างไว รอไม่นาน

ร้านครบเครื่องมาก ทั้งมีอาหารหลัก ขนม เครื่องดื่ม มีโซนนั่งชิล โซนคุยงาน

ที่จอดรถ : หน้าร้านมีที่ให้จอดค่ะ สะดวกมาก"
review_54,5,ร้านดีมากๆๆๆ มู้ดดี เพลงเพราะ นั่งสบาย ยิ่งช่วงสอบร้านเปิดให้อ่านได้ถึงดึกเลย พี่ๆบาริสต้าน่ารักเป็นกันเอง บางวันร้านมีแถมขาไก่ให้กินด้วย 10 10 10000 ใครหาที่อ่านหนังสือนั่งเล่นชิลๆ ร้านนี้คือถูกต้อง อยากเล่นบอร์ดเกมกับเพื่อนที่ร้านก็มีให้ มีกีต้าร์ให้เล่นด้วยอีก 1
review_54,4,สั่ง เอส เย็นหวานน้อย 95฿ แก้วไซส์ 12 ออน แก้วเล็กไปถ้าเทียบกับราคา ร้านอยู่แถวสนามกีฬาเดินขึ้นไปด้านบนร้านเล็กๆบรรยากาศดี  กาแฟก็ใช้ได้ มาตามรีวิว
review_54,5,มันเริ่ด มันดี ปังกระเทียมอร่อยมาก แต่หมดไว น้อยใจจัง แต่ไม่เป็นไรให้อภัยเพราะชาเขียวออริจิ้นอร่อยเกิ๊น
review_54,4,บรรยากาศสบายๆ เสียงเพลงเบาๆกับสถานที่โปร่งๆ drop ความเคร่งเครียดได้ดี
