id_review_main,review_rating,review_text
review_196,5,รสชาติดี👍🏼
review_197,5,ร้านสะอาด บริการดี กาแฟชะมดพึ่งเคยทานครั้งแรกหอม อร่อย กลมกล่อมนุ่มมากค่ะ แนะนำให้ลองทานสักครั้ง กาแฟอาราบิก้าของทานร้านรสชาติดีอร่อยเหมือนกันค่ะ ร้านลับราคาถูกในปั๊มLPGคลองหลวงค่ะ 😊
review_197,5,กาแฟอร่อย คุณภาพดี กาแฟชะมดหอมอบอวลมากๆเวลาทาน ร้านหาไม่ยากอยู่ในปั้ม Best LPG ฝั่งไปทางคลองสาม เจ้าของร้านใจดี บริการดีมากๆ ต้องไปลองค่ะ❤️❤️ ส่วนตัวไปทุกวันค่าาา
review_197,5,สายชาเขียว แนะนำเมนูนี้เลยค่ะ กรีนที คาราเมล ลาเต้ หอมกลิ่นชาเขียว  ทานคู่กับครัวซองของร้าน เข้ากันมากค่ะ
review_197,5,สดชื่น จับใจ ละมุนละไม ทุกคำกลืน กาแฟชะมด ไม่หมดใจ เพราะเราห่วงใยและเทคแคร์
review_197,5,"กาแฟชะมดราคาเบาๆ รสชาตไม่เบา

กลิ่นกาแฟออก chocolate tone หอมมาก
แนะนำ americano ร้อน จะได้กลิ่นชัด
ร้านอยู่ในปั๊ม ป้ายกาแฟชะมดตัวเบอเรอจ้า"
review_197,5,บริการดีเยี่ยม ยิ้มแย้มแจ่มใส กาแฟชะมดรสชาดดีมากค่ะ ประทับใจ😊 …
review_197,5,บรรยากาศดี กาแฟอร่อย ครัวซองท์กรอบนอกนุ่มใน แนะนำเลยค่ะ
review_197,5,กาแฟอร่อยมาก หอมมาก เจ้าของร้านบริการดีมาก มีโอกาสต้องมาลอง
review_197,5,วันนี้โอกาสดี..ได้แวะมาร้านนี้.นานแระไม่ได้มา รสชาด..ยังเหมือนเดิมเลย
review_197,5,กาแฟหอมอร่อยครับ ใครคอกาแฟต้องลอง
review_197,5,"อร่อยมากบรรยากาศดีสุด เจ้าของร้านเป็นกันเองมากๆ
พาเด็กมาหาคุณย่าทีไร ต้องแวะทุกครั้ง ^^"
review_197,5,มาล้างรถแล้วแวะเข้าร้าน WEASEL ทดลองดื่มกาแฟชะมดครั้งแรก หอมละมุนมากๆ เรียกว่าอน่อยกว่าหลายๆแบรนด์ที่เคยดื่มมาเลยค่ะ
review_197,5,"ร้านน่ารัก คุยสนุก มีเครื่องดื่มกัญชาด้วยยย
เจ้าของร้านมีความรู้กัญชาดีมากก"
review_197,5,กาแฟดีงาม หอมมากๆ ราคาไม่แรงเลย เมนูแนะนำ กาแฟชะมด คาปูเย็น 👍👍 …
review_197,5,"ของขวัญวันเกิดจากเจ้าของร้านสุดประทับใจ
รสชาติของกาแฟที่หอมมากๆๆคะ"
review_197,5,แวะมาเปลี่ยนยางแล้วเจอร้านกาแฟที่อร่อยมาก
review_197,5,เป็นร้านกาแฟชะมดอยู่ในปั๊มแก๊ส LPG ขับรถมาเติมแก๊สบ่อย แต่ยังไม่ได้ลองเข้าไปลองสั่งกาแฟ ได้ยินว่ากาแฟหอมดีราคาไม่แพง โอกาสหน้าต้องลองมั่งแล้ว แต่ถ้าทางปั๊มแก๊สมีการปรับปรุงเรื่องห้องน้ำได้จะดีมากครับ
review_197,5,"กาแฟดีหอมอร่อยสดชื่น
ระหว่างรอล้างรถเสร็จ"
review_197,5,ร้านนี้คือกาแฟหอมมากกก  รสชาติดี ผ่านมาทีไรต้องแวะ
review_197,5,ร้านอยู่ในปั้ม..ล้างรถแวะมาลองของเค้าอร่อยๆ
review_198,5,"ร้านคาเฟ่อเมซอน ตั้งอยู่ในโบตานีคลองหลวงเลย ร้านค่อนข้างใหญ่โตเลย มีที่นั่งเยอะมากๆ พนักงานพูดจาดีครับ บริการดี มีขนมเยอะมากๆ เลย

วันนี้สั่งชาเขียวหวาน 50% น้องพนักงานชงอร่อยเลย รสชาดได้มาตรฐานเลย

แอร์เย็นน้อยไปซักหน่อยครับ เข้าใจได้ร้านค่อนข้างใหญ่เเถมเป็นกระจกใสทั้งแถบเลย ทำให้มีความร้อนมากหน่อยครับ"
review_198,5,บรรยากาศดี ร้านสวย ใช้โปรโมชั่นได้ครบเลย มีที่จอดรถยนต์และมอเตอร์ไซค์เย่อะดี เยี่ยมคับ
review_198,5,คนไม่ค่อยเยอะเท่าไหร่ นั่งสะดวกดี
review_198,1,"ไม่ประทับใจครับ 2ครั้งพอกันกับ อเมซอนโบตานี่
รอบแรก คาปูปั่น ละลายเหลือครึ่งแก้ว
รอบสอง สั่งเพื่อต้องการแก้วแถม สั่ง7แก้ว ไม่มีแก้วให้สักใบ

แต่ดีที่เคลมกาแฟให้ 1แก้ว
แต่แก้วแถม ไม่มี ไม่ให้ หมดแล้ว ไม่บอก
ลาก่อนนนน"
review_198,1,ไม่แยก order สั่งกลับ กับคนนั่งในร้าน จัดการแย่มากๆ พนักงานพูดจาไม่ดีขักสีหน้า มาครั้งเดียวพอ..ห่วยมากๆๆ
review_198,5,อยู่ติดกับถนนใหญ่  มีสถานที่จอดรถที่ด้านหน้าร้าน ซึ่งใช้ร่วมกันกับลูกค้า 7-11
review_198,5,ชอบมานั่งทานกาแฟที่นี้เป็นประจำ น้องพนักงานยิ้มแย้มพูดจาดีครับ กาแฟรสชาติดี
review_198,5,แกแฟ อร่อย นั่งทำงานได้
review_198,3,ภายในร้านสะอาดเรียบร้อยดีค่ะ
review_198,5,ที่จอดรถสะดวกมากค่ะ
review_198,4,แวะกินข้าว กินกาแฟ
review_198,1,แจ้งพนักงานพูดจาไม่ดี
review_198,1,มีเบอร์โทรไหมค่ะ
review_198,5,บรรยากาศดีครับ สะอาด
review_198,5,คนเยอะรอนานไปหน่อย
review_198,3,ส่วนตัวน่านั่งทำงาน
review_198,5,ร้านอยู่ใกล้ถนนใหญ่
review_198,1,นี่คือร้านกาแฟที่แย่ที่สุดที่เคยมีมา ฉันรอกาแฟเป็นเวลา 20 นาทีแต่กาแฟยังไม่พร้อมเสิร์ฟ พอตรวจสอบแล้วพนักงานยังพูดจาไม่ใส่ใจลูกค้าเลย ตอนที่ฉันตรวจสอบกาแฟพร้อมแล้ว แต่คุณรู้ไหม พวกเขาไม่ได้โทรหาฉัน พวกเขาทิ้งมันไว้และฉันก็ต้องเก็บมันเอง ฉันจะให้ 0 ดาวบริการ
review_198,4,ห่วงโซ่กาแฟที่ดี บริการรวดเร็ว
review_198,4,positive
review_198,5,positive
review_198,5,positive
review_198,4,positive
review_198,4,positive
review_198,5,positive
review_198,5,positive
review_198,5,positive
review_198,5,positive
review_198,5,positive
review_198,3,positive
review_198,5,positive
review_198,5,positive
review_198,2,nagative
