id_review_main,review_rating,review_text
review_189,5,อาหารที่น่าตื่นตาตื่นใจ พนักงานมีความเป็นมิตร ราคาไม่แพงและสนองความหิวของคุณได้อย่างแท้จริง สิ่งที่ดีที่สุดในเมนู? กาแฟ
review_189,5,ชอบแซนวิชทูน่าชีสกับกาแฟร้อนเป็นอาหารเช้า พวกเขายังมีเมนูอาหารกลางวันที่ดีในราคาถูกอีกด้วย
review_189,5,ราคาเป็นกันเอง..รสชาติเยี่ยมมาก
review_189,5,สถานที่เรียบร้อยและสะอาดที่คุณสามารถนั่งคุยกาแฟกับเพื่อนๆ ของคุณได้ อาหารของเรายังถูกสุขลักษณะและอร่อย
review_189,5,อาหารอร่อยทุกครั้ง! ชอบอาหารที่นี่..ชาด้วย บริการดีและผู้คนเป็นกันเอง😃 …
review_189,4,หนึ่งในสถานที่โปรดของฉันใน AIT แซนวิชนั้นดีเกินกว่าจะดีและเค้กก็ไม่ไปเสียดาย
review_189,5,อาหารที่นี่ยอดเยี่ยมมาก
review_189,5,อาหารราคาถูกและถูกสุขลักษณะพร้อมบริการที่ดี
review_189,5,เค้กและของว่างที่ยอดเยี่ยม
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,4,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,4,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,2,nagative
review_189,5,positive
review_189,2,nagative
review_189,4,positive
review_189,5,positive
review_189,3,ขอบคุณ Tayzar คุณควรลองอาหารจานพิเศษของเราในครั้งต่อไปแทนที่จะแค่ดื่มชาบ่อยๆ
review_189,5,ขอบคุณมากที่ชื่นชอบ Time-Out Café! แล้วพบกันใหม่เร็วๆ นี้
review_189,4,ขอบคุณสำหรับการเยี่ยมชมเรา! มาต่อค่ะ 😁 …
review_189,5,positive
review_189,4,positive
review_189,4,positive
review_189,5,positive
review_189,4,positive
review_189,5,positive
review_189,4,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,5,positive
review_189,4,positive
review_189,5,positive
review_189,4,positive
review_189,5,ขอขอบคุณรีวิว Time-Out Café ครับ
review_190,5,"อาหารสะอาด รสชาติอร่อย บริการรวดเร็วครับ

The food is clean, delicious, and the service is fast."
review_190,4,อาหารรสชาติใช้ได้ แต่อาหารแต่ละอย่างออกช้ามากๆ
review_190,5,บรรยากาศดีอาหารอร่อย
review_190,5,แวะมาทานแบบไม่ได้ตั้งใจ อาหารอร่อยค่ะ ถูกปาก👍👍👍👍
review_190,5,อาหารอร่อย บรรยากาศดี
review_190,5,"ในคลับเฮาส์ไม่มีความคิดเห็น แต่แคดดี้สนุกและให้คำแนะนำที่ถูกต้อง
ราคาพื้นฐานต่ำมากและไม่จำเป็นต้องจอง ดังนั้นจึงเป็นแนวทางปฏิบัติที่ดีที่คุณสามารถไปได้อย่างง่ายดาย"
review_190,5,เอาท์เล็ทแห่งนี้ตั้งอยู่ข้างสระน้ำ นอกจากเป็นสถานที่พบปะสำหรับคนในท้องถิ่นแล้ว ยังเป็นสถานที่พบปะสังสรรค์ที่สำคัญสำหรับนักศึกษา AIT ที่จะได้พักผ่อนและผ่อนคลายจากตารางเรียนอันแสนวุ่นวายพร้อมจิบเบียร์เย็นๆ สักแก้ว อาหารมีคุณภาพดีและด้วยบริการที่ดีขึ้นและดนตรีสดทำให้สนุกสนานมากขึ้น
review_190,3,เอาท์เล็ทแห่งนี้เป็นสถานที่แฮงค์เอ้าท์ยอดนิยมสำหรับคนในท้องถิ่นและสมาชิกของ AIT อาหารและสุราที่เสิร์ฟที่นี่มีคุณภาพสูง และประสบการณ์จะได้รับการปรับปรุงเพิ่มเติมด้วยบริการที่เป็นเลิศและความบันเทิงดนตรีสด
review_190,5,"เพียงแค่ต้องระวังยุง สวมเสื้อแขนยาวและกางเกงขายาว มียากันแมลงด้วยหากจำเป็น
อาหารเลิศรสและอร่อยและพนักงานเสิร์ฟก็เป็นมิตรและคอยจับตาดูเครื่องดื่มของคุณอยู่เสมอ ? 🍻"
review_190,5,Hangout แห่งเดียวสำหรับนักศึกษา AIT ตอนนี้ดีกว่าที่เคยด้วยพนักงานที่มีอัธยาศัยดี การฉายภาพยนตร์ และดนตรีสด!
review_190,3,positive
review_190,5,ที่นี่เป็นสถานที่สงบเงียบ
review_190,5,positive
review_190,3,positive
review_190,3,positive
review_190,4,positive
review_190,5,positive
review_190,3,positive
review_190,5,positive
review_190,5,positive
review_190,5,positive
review_190,4,positive
review_190,4,positive
review_190,5,positive
review_190,5,positive
review_190,5,positive
review_190,5,positive
review_190,5,positive
review_190,4,positive
review_190,4,positive
review_191,5,Tan 90 ที่ AIT นั้นยอดเยี่ยมมาก! อาหารเป็นสิ่งที่ดีที่สุดอย่างแน่นอน และสภาพแวดล้อมที่เป็นมิตรทำให้ทุกการมาเยือนสนุกสนาน ขอแนะนำ!
review_191,5,positive
review_191,5,positive
review_191,5,positive
review_191,5,positive
review_192,3,เตรียมอาหารสด นักเรียนชอบรับประทานอาหารเช้าและอาหารกลางวันจากที่นี่ มีให้เลือกไม่กี่แกงและข้าว
