id_review_main,review_rating,review_text
review_69,5,"อร่อยมาก เครื่องดื่มคือยังไม่ได้อะไรมาก แต่ขนมอร่อยมากๆ บรรยากาศดีมากๆๆๆๆ

รู้สึกสบาย นั่งทำงานหรือพักผ่อนดีมากๆ ราคาปกติเลยไม่ได้เเพง และสงบ กลางธรรมชาติ รู้สึก้บาสบาย ผ่อนคลาย

ขนมอร่อยจนต้องมารีวิว"
review_69,5,มาร้านนี้ 2 ครั้งแล้ว กินจนอิ่มแปล้ทั้ง 2 ครั้งเลย สามารถเลือกน้ำซุปได้หลายแบบ มีเครื่องดื่มรีฟิลและแบบไม่รีฟิล โดยรวมคุ้มค่าครับ ร้านบรรยากาศดีร่มรื่นน่านั่ง อร่อยกินได้ทั้งวัน
review_69,5,"ร้านอยู่ในสถาบันเอเชียตะวันออกศึกษา มธ.ศูนย์รังสิต
..
ตั้งอยู่ในสวนด้านหลังของสถาบัน หาง่าย ป้ายเยอะ มีทั้งอาหารและเครื่องดื่ม ขนม ไอศกรีม บรรยากาศดีมากกก ให้ล้านคะแนนเลย มีสวนญี่ปุ่นให้อิ่มตาอิ่มใจด้วย
...
ขับรถผ่าน และมีจุดเตะตา 2 จุดคือ
1. ป้ายร้าน สีส้มรูปนกฮูก+ภูเขาไฟฟูจิ คิดว่านิทรรศการอะไรแน่เลย
2. สถาปัตยกรรมของอาคารของสถาบัน อาคารสีขาวทรงสี่เหลี่ยมกล่องๆ มีสนามหญ้าอยู่ตรงกลาง เดืนเชื่อมถึงกันหมด
...
กินครบ 100 บาท, ใส่ชุดยูกาตะ ถ่ายรูปเป็นที่ระลึกกันๆๆ
...
มีที่จอดรถจ้า"
review_69,5,มาทำธุระที่ธรรมศาสตร์ ถือโอกาสแวะญี่ปุ่น
review_69,5,คาเฟ่ลับในมธที่เพื่อนแนะนำมา บรรยากาศร่มรื่นเงียบสงบ เหมาะกับอินโทรเวิร์ดสุดๆ มัจฉะลาเต้หวานน้อยอร่อย
review_69,5,ที่นั่งหลายที่ มีที่ถ่ายรูป กาแฟรสชาติโอเคดี
review_69,5,ร้านสวยมากก เครื่องดื่มอร่อยสุดๆ มีบอร์ดเกมให้เล่นด้วย แถมมีชุดยูกาตะให้ใส่ถ่ายรูปอีกก
review_69,5,ร้านมีบรรยากาศสดชื่นจากต้นไม้ใหญ่..เงียบสงบ..อาหารเครื่องดื่มอร่อยค่ะ.แต่อาหารเมนูไม่เยอะมาก .ที่จอดรถมีเยอะ..หาง่าย..น้องพนักงานยิ้มแย้มบริการน่ารักค่ะ...〜♡॰ॱ 🍓🌸🌺💐(ღˇ◡ˇღ)
review_69,5,บรรยากาศดี เครื่องดื่มรสชาติดี แนะนำครับ ต้องมาลอง
review_69,4,"ตั้งอยู่ในธรรมศาสตร์รังสิต
ร้านกาแฟที่ซ่อนอยู่ในมหาวิทยาลัยมีสภาพแวดล้อมที่เงียบสงบและสะดวกสบายซึ่งเหมาะมากสำหรับการพักผ่อนและผ่อนคลาย"
review_69,5,"ร้านกาแฟสไตล์ญี่ปุ่นแห่งเดียวใจกลางมธ. Matcha, genmaicha และ hojicha เยี่ยมมาก!"
review_69,4,positive
review_69,4,positive
review_70,5,เมนูไก่สไปซี่อร่อยมากๆ รสชาติละมุนลิ้น กลมกล่อม ไก่นุ่มจนกระดูกหลุดออกมาเองเลย ประทับใจมาก ราคาไม่แพงถ้าเทียบคุณภาพ
review_70,5,"เป็นร้านประจำที่มาบ่อยมากๆ ราคาโอเค รสชาติอร่อย เมนูที่ชอบมากคือ ลาซานญ่าผักโขมอบชีส, สลัดไก่ทอด, เฟตตูชินีซอสเพสโต้ ส่วนพิซซ่าก็เฉยๆ แต่ก็สั่งทุกรอบ"
review_70,5,"Delicious food for reasonable prices.

สิ่งที่สั่งบ่อย ๆ คือ เพสโต้พาสต้าหอยลาย

ขนมที่นี่ก็อร่อย แต่เมื่อวานไม่มีเหลือเลย

ช่วงปิดเทอม ส่วนใหญ่ร้านจะปิด ต้องเช็คดูก่อนไปนะคะ"
review_70,5,สะอาด อร่อย ไม่แพงมาก ตอนแรกเห็นมีพนักงานสองคนนึกว่าจะได้อาหารช้า แต่เห้ยไม่นานอย่างที่คิด
review_70,5,"ราคาถูก อิ่มสมราคา และอร่อยแทบทุกเมนู
เพรสโตหอยลายเป็นเมนูที่อร่อยที่สุด"
review_70,4,ราคาไม่แพงครับ สั่งสปาเกตี้ หมูอบ รสชาติใช้ได้เลยครับ
review_70,3,เมนู อร่อยครับ มีให้เลือกหลากหลาย
review_70,5,อาหารอิตาเลี่ยน ราคานักศึกษา คุณภาพดี รสชาติอร่อย
review_70,3,Carbonara ครีมแบบไทยๆ
review_70,5,ดีทุกอย่าง อาหาร การบริการ
review_70,5,พิซซ่าที่ดีและอาหารอร่อย ราคาดี.
review_70,4,อาหารอิตาเลี่ยนราคาถูกพร้อมของหวานมากมาย
review_70,5,positive
review_70,5,ว้าว ฉันชอบที่นี่มาก😍 อย่าลืมมา! …
review_70,5,positive
review_70,4,positive
review_70,4,positive
review_70,3,positive
review_70,4,positive
review_71,2,กาแฟค่อนข้างแพง อเมริกาโน่แก้วละ 90.- แก้วเล็ก แต่มีพื้นที่นั่งทำงานได้ ขับเลยไปอีกหน่อย crazy TU นั่งงทำงานได้เหมือนกัน กาแฟถูกกว่าเยอะจ้า
