id_review_main,review_rating,review_text
review_199,5,สาขานี้บริการดี สะอาด อาหารอร่อย ได้ของไว ราคานักศึกษาสุดๆ ใครอยู่แถวรังสิตต้องแวะมาทาน!!!
review_199,5,อาหารเสริฟเร็วมาก บริการดี แอร์เย็น อาหารอร่อยมากๆ
review_199,5,อาหารอร่อย ยำแซ่บมากก คุ้มค่าราคาค่ะ🥰💕
review_199,5,อาหารอร่อยมากค่า แอร์เย็นฉ่ำ พร้อมกับเพลงเพราะๆ 💞
review_199,5,เป็นมาม่าหม้อไฟร้านโปรดเลย เข้มข้นมากกกก ส้มตำนัวมากเหมือนกินอยู่บ้านที่ต่างจังหวัดจริงๆค่ะ 🥹
review_199,5,บริการดี อาหารอร่อยย บรรยากาศดีมากกก แนะนำคับบ
review_199,4,เมนูเมี่ยงปลาทูอร่อยมากค่ะแนะนำเลย
review_199,5,อร่อยมากค่ะ มาม่าหม้อไฟแซ่บ ยำอร่อยค่ะ
review_199,5,อร่อยมากค่ะ สมราคา รสชาติดีสุดๆ
review_199,5,อร่อยค่ะ รสชาติดี
review_199,4,อาหารอร่อยมากค่ะ
review_199,5,คอหมูทอดอร่อยมากกกก ชอบน้ำยำร้านนี้มากินบ่อยมากแต่พึ่งเคยรีวิว😂
review_199,5,ฉลองกดบัตรคอน RIIZE อาหารอร่อยมากค่ะ อร่อยทุกเมนู Happy มากกกก 😋
review_199,5,อาหารอร่อยมากค่ะ ชอบเมนูหมูทอดมากๆค่ะ อร่อยจนต้องมาทานอีกหลายๆรอบ การบริการดีเยี่ยม
review_199,5,อาหารอร่อยสดสะอาด อาหารทะเลตัวใหญ่มากค่า
review_199,5,อร่อยมากกกกกกกกกกก บริการดีๆ  太好吃啦，墙裂推荐
review_199,3,อาหารอร่อยแต่พนักงานทำงานไม่เป็นระบบเรียกคิดเงินข้ามคิว เสิร์ฟอาหารก็ข้ามคิว ไม่ค่อยสนใจที่ลูกค้าพูดส่วนตัวมาทานครั้งนี้เป็นครั้งแรกวันที่8กันยา พนักงานใส่หมวกสีฟ้าดูไม่ค่อยสนใจอะไร
review_199,5,อร่อยมากๆค้าบบ
review_199,5,บรรยากาศดีมากเลยค่ะ เพลงสุนทรีย์มาก
review_199,5,อาหารเสริฟเร็ว มีเบาะให้ด้วยฟินๅ
review_200,4,มาตามกาแฟ Decaf คือ Decaffeinated Coffee ซึ่งหมายถึง กาแฟที่ไม่มีคาเฟอีนนั่นเอง ต้องที่นี่ค่ะ พนักงานน่ารัก จะยกไปที่โต๊ะเองก็เข้ามาถาม นั่งโต๊ะไหนครับ? เดี๋ยวไปส่งให้
review_200,3,พนักงานน่ารักยิ้มแย้มแจ่มใสพูดจาดี บริการดี แต่เมนูสตอเบอรี่ อาซาอิ รสชาติแปลกไม่เหมือนที่เคยกิน มันรสชสติเหมือนบ๋อยมากๆ ถ้าเปลี่ยนได้จะดีมากๆคะ
review_200,4,"มาใช้บริการครั้งแรก ภายในร้านโปร่ง โล่ง สบายการบริการ, รสชาตกาแฟ, ราคา ตามมาตรฐานสตาร์บัค สามารถจอดรถได้ใน ม.กรุงเทพ"
review_200,5,ใครเบื่อๆให้สั่งดิปนะเพราะเมล็ดกาแฟจะเปลี่ยนทุกสัปดาห์
review_200,4,ร้านกว้างเย็นสบาย นั่งยาวๆจนหนาวเลย 🤣 …
review_200,5,พนักงานบริการแย่ ไรเดอรไปรับก้อไม่ทำพูดจาไม่เหมาะสม
review_200,5,"สถานที่โอ่โถง สวยงาม บริการดี มีเมนูอาหารให้เลือก
ที่จอดรถสะดวกแต่เสียค่าจอดก็ถือว่าโอเคได้รับความสะดวก"
review_200,1,บริการแย่ พนักงานพูดจาไม่เหมาะสม
review_200,3,คือว่า เข้าไปรับออเดอร์ ที่ร้าน บอกพนักงานร้านให้แพ็คให้ดี สรุปแล้ว หกเกือบทุกรอบ
review_200,4,ต้องไปจอดรถที่จอดของม. จอดได้ฟรีแค่15นาที
review_200,5,น่ารัก...🥰 …
review_200,5,พนักงานน่ารัก อัธยาศัยดี
review_200,3,มีที่นั่งน้อย เปิดปิดเร็ว
review_200,5,บริการ ดีมากครับ
review_200,5,ดีมากคะบริการดี
review_200,5,บริการดีครับ
review_200,5,👍 …
review_200,5,บรรยากาศดี
review_200,5,สวยงาม
review_200,1,"ต่อไปนี้เป็นประเด็นห้าประการที่อาจสนับสนุนการคว่ำบาตรสตาร์บัคส์:
1. การจัดหาอย่างมีจริยธรรมและแนวปฏิบัติด้านแรงงาน: Starbucks เผชิญกับคำวิพากษ์วิจารณ์เกี่ยวกับหลักปฏิบัติด้านแรงงาน ซึ่งรวมถึงการจ่ายค่าจ้างที่ต่ำให้กับพนักงาน และไม่สามารถให้สวัสดิการที่เพียงพอแก่พนักงานจำนวนมาก นอกจากนี้ นักวิจารณ์บางคนแย้งว่าแม้ว่า Starbucks จะส่งเสริมตัวเองในการจัดหากาแฟอย่างมีจริยธรรม แต่ก็ยังมีความกังวลเกี่ยวกับวิธีที่ Starbucks ปฏิบัติต่อพนักงานในห่วงโซ่อุปทาน โดยเฉพาะอย่างยิ่งในประเทศกำลังพัฒนา
2. ผลกระทบต่อสิ่งแวดล้อม: แม้จะมีความพยายามในการปรับปรุงความยั่งยืน แต่ Starbucks ก็ถูกวิพากษ์วิจารณ์ถึงผลกระทบต่อสิ่งแวดล้อม โดยเฉพาะอย่างยิ่งเกี่ยวกับการใช้พลาสติกแบบใช้ครั้งเดียวและถ้วยแบบใช้แล้วทิ้ง แม้ว่าบริษัทได้ดำเนินการเพื่อลดของเสียแล้ว แต่แนวทางปฏิบัติของบริษัทยังคงมีส่วนทำให้เกิดมลพิษจากพลาสติกทั่วโลก ซึ่งยังคงเป็นข้อกังวลที่สำคัญสำหรับผู้บริโภคที่คำนึงถึงสิ่งแวดล้อม
3. การจัดสรรวัฒนธรรมและข้อผิดพลาด: Starbucks ถูกกล่าวหาว่ามีการจัดสรรวัฒนธรรมในแคมเปญส่งเสริมการขายบางรายการ เช่น การใช้รูปภาพของชนพื้นเมืองหรือเปิดตัวเครื่องดื่มด้วยชื่อที่น่าสงสัยซึ่งหลายคนพบว่าไม่เคารพ ความผิดพลาดดังกล่าวทำให้เกิดความกังวลเกี่ยวกับความอ่อนไหวของบริษัทต่อประเด็นทางวัฒนธรรม
4. แนวทางปฏิบัติด้านภาษี: Starbucks เผชิญกับข้อกล่าวหาเรื่องการหลีกเลี่ยงภาษีผ่านโครงสร้างองค์กรที่ซับซ้อน ซึ่งทำให้บริษัทจ่ายภาษีน้อยลงในบางประเทศ แม้ว่านี่จะเป็นแนวทางปฏิบัติทั่วไปในบริษัทขนาดใหญ่ แต่ก็ทำให้เกิดข้อกังวลด้านจริยธรรมสำหรับผู้บริโภคที่รู้สึกว่าสตาร์บัคส์ควรมีส่วนร่วมอย่างยุติธรรมมากขึ้นต่อชุมชนที่สตาร์บัคส์ดำเนินธุรกิจอยู่
5. ข้อกังวลเรื่องการผูกขาดและผลกระทบต่อธุรกิจในท้องถิ่น: ในขณะที่ Starbucks ขยายธุรกิจไปทั่วโลก ก็มักจะเข้ามาแทนที่ร้านกาแฟในท้องถิ่นและธุรกิจขนาดเล็ก คุกคามเศรษฐกิจในท้องถิ่น และลดความหลากหลายในภาคส่วนอาหารและเครื่องดื่ม หลายคนแย้งว่าสตาร์บัคส์มีส่วนช่วยในการผูกขาดในอุตสาหกรรมกาแฟที่เพิ่มมากขึ้น ซึ่งบ่อนทำลายผู้ประกอบการท้องถิ่นและวัฒนธรรมชุมชน

นี่เป็นข้อโต้แย้งทั่วไปที่นักวิจารณ์ใช้ แต่สิ่งสำคัญคือต้องจำไว้ว่าความคิดเห็นเกี่ยวกับประเด็นดังกล่าวอาจแตกต่างกันมาก"
review_200,5,ไม่แออัด
review_200,4,อินเตอร์เน็ตไร้สายอ่อนแอ ใช้งานไม่สะดวก
review_200,5,มหาวิทยาลัยกรุงเทพ ตั้งอยู่บริเวณทางเข้า อเมริกาโน่ก็อร่อย เค้กสตอเบอรี่ก็อร่อย
review_200,4,แพง. ไม่สามารถชำระเงินด้วยเงินสดได้
review_200,5,รู้สึกดี อาคารดีไซน์เก๋ไก๋สดใส
review_200,4,สถานที่ที่โดดเด่นสำหรับสตาร์บัคส์
review_200,5,ดีมากๆเลยครับ!
review_200,4,ดีมาก
review_200,3,positive
review_200,5,positive
review_201,5,บรรยากาศสบายๆให้ความเป็นกันเอง กาแฟรสเยี่ยมอร่อยล้ำ เค้ก🍰นุ่มละมุนเลิศ
review_201,5,ชาอร่อย
review_201,4,positive
review_201,5,positive
review_203,5,ร้านบริการดีเป็นกันเองฟีลสนุกๆคุยกับเพื่อน
review_203,5,สินค้าคุณภาพดีมีมากมายให้เลือก บริการดีมากครับ เปิดดึกด้วย
review_203,5,บริการดีใส่ใจลูกค้ามากครับ
review_203,5,ร้านนี้ของดีจริงค่า ไม่เคยสั่งตัวไหนแล้วไม่เมา55555 สั่งจากที่นี่ตลอด จะไปที่หน้าร้านก็ได้ หรือจะสั่งก็ได้ พี่เขาส่งของให้ถึงที่ ตอบแชทเร็วทันใจ เมนูเยอะมากกก พี่พนักงานใจดี สั่งแบบดอกก็ได้ พันลำก็ได้ ตามสไตล์ลูกค้าเลย ตามหากัญชาแถวม.กรุงเทพต้องhighgroundเท่านั้นเลยค่าาา
review_203,5,ร้านเฟี้ยวจัดแถมมให้ตลอดมากันเยอะๆคับ
review_203,5,ร้านสะอาดมากก เจ้าของร้านน่ารักมากเช่นกัน อิอิ 🤏🏻 …
review_203,5,ร้านนี้ใจดีมากครับผม พ่อค้าคุยดีครับเนื้อราคาไม่แพงครับผมสนใจลองเข้ามาดูก่อนได้ครับผ่ายครับร้านนี้
review_203,5,ที่ร้านของคุณภาพดีแล้วพนักงานบริการดีมาก
review_203,5,พ่อค้านิสัยดี ร้านบรรยากาศดีมาก เนื้อหอมๆ
review_203,5,ร้านบริการดีมาก เป็นกันเอง บรรยากาศดี
review_203,5,"ร้านฟิวส์บรรยากาศดีมากครับ พ่อค้าเป็นกันเอง
ของเขาดีจริงๆครับ รับประกันความเมา😵‍💫💯 …"
review_203,5,ของดีจริงครับบ 10/10
review_203,5,ดอกดี มีคุณภาพ คุ้มกับราคามากๆครับ พนักงานเป็นกันเอง 10/10
review_203,5,บริการดีมากๆครับ
review_203,5,บรรยากาศดี พนักงานเป็นกันเอง ใช่ครับผมหมายถึงร้านทำฟันข้างๆ
review_203,5,ร้านสะอาด ดอกหอมของถึง ต้องร้านนี้เลยครับ มีครบจบในร้านเดียว ☘️🤘🏻🔥 …
review_203,5,"คนขายพูดเพราะและเป็นกันเองมากๆครับ
ดีจริงบอกต่อครับต้องมาลองกันเยอะๆครับติดใจมีซ้ำแน่นอนรับประกัน💚🍁 …"
review_203,5,ร้านคุณภาพมากๆครับสั่งตลอดครับอุดหนุนเเต่ร้านนี้นานเเล้วครับ ของดี👍🏻 …
review_203,5,พ่อค้าหล่อใจดี บรรยากาศเป็นกันเองมาก เครื่องดื่มเย็นเจี๊ยบ มาอุดหนุนกัญเยอะๆค้าบ
review_203,5,ของดีดี๊เเนะนำต่อครับ💚💚 …
review_204,5,อาหารรสชาติดี พนักงานเป็นกันเองมากกก มานั่งฟังคุยกับพนักงานได้เลย มีมุมถ่ายรูปด้วยย
review_204,5,ดี👍
review_204,5,positive
review_204,5,positive
review_205,4,อาหารพอใช้ได้ไม่ถึงกับแย่แต่ก็ไม่ได้ดีมาก มาตรฐานเหมือนตามร้านทั่วไป แต่มีพนักงานบริการน่ารักดีและตัวเลือกอาหารมีมาก แถมมีกาแฟราคาไม่แพงอีกด้วย
review_205,5,"ร้านกาแฟบวกอาหาร ที่ก็ไม่เชิงเป็นคาเฟ่สักทีเดียว เนื่องจากร้านอยู่ในตึกแถวห้องเดียวแต่มีพื้นที่สูง จึงใช้พื้นที่แบบคุ้มค่าแทน โดยทำชั้นสองเป็นกึ่งชั้นลอย เปิดให้มองลงมาเห็นด้านล่างได้ อาหารรสชาติกลางๆ กาแฟดี ที่สำคัญบรรยากาศสงบมากก เหมาะกับคนที่ชอบความเงียบ ไม่จ๊อกแจ๊กจอแจ

อ่อ ที่จอดรถน้อยไปสักนิด ถ้ามาช่วงคนเยอะๆน่าจะหาที่จอดยาก เพราะบริเวณนั้นเป็นตึกให้เช่า
+++

Good Place to find coffee and food (like it's name, Coffee & Restaurant). Taste is good, price is reasonable. It may hard to find a parking lot on a busy day."
review_205,5,อร่อยบริการดีค่า ชอบข้าวผัดทะเล หมูสามชั้นทอดน้ำปลา สั่งก็เดินมาส่งง
review_205,5,อาหารอร่อย บรรยากาศดี แวะมาทำสัญญา นั่งทานทุกรอบ กาแฟอร่อย สั่งเลยจ้า อร่อยทุกเมนู ฟรี wifi จ้า
review_205,2,รสชาติอาหารใช้ได้ บริการรวดเร็วทันใจ รวมๆดีครับร้านน่านั่งครับ
review_205,5,อร่อยมากครับ ข้าวผัดทะเลแนะนำเลย
