id_review_main,review_rating,review_text,sentiment
review_1,3,เด็กเสิร์ฟน้อยขนาดไปวันเสาร์นั่งกินอาหารตั้งแต่3โมง เช็คบิล1รอบไปแหละรอรอบเย็นย้ายออกมาข้างนอก นั่งนานมากไม่มีพนักงานมาบริการแม้กระทั่งน้ำเปล่า ต้องเรียกเด็กเอามาให้ มีน้ำมา2ขวดกับน้ำแข็ง แล้วปล่อยฟรี ลูกค้าบริการตัวเอง หันมองหาพนักงานก็บริการแต่โต๊ะที่กินเหล้าห้องร้องเพลง พนักงานเสริฟบริเวณด้านนอกไม่มีเลย จะสั่งอาหารก็ไม่เห็นเด็กเสิร์ฟเลยค่ะ,neg
review_1,5,มาครั้งแรกอาหารอร่อยถูกปาก.บรรยากาศดี.กาแฟอร่อย.ราคาสมน้ำสมเนื้อ.ต้องมาครั้งต่อไป..แนะนำค่ะ,pos
review_1,4,บรรยากาศดีค่ะ  ถ้ามาช่วงค่ำมีดนตรี  อาหาร น่าจะสวยไปอีกแบบค่า  อาหารมีเชอวิส10%ค่ะ,pos
review_1,5,ร้านสวยยยยมากกก บรรยากาศดี ตอนแรกไม่ได้ตั้งใจแวะ แต่พอเห็นรีวิวแล้วเลยลองแวะดู ถือว่าไม่เสียเที่ยวเลย อาหารเยอะมาก มีหลากหลาย ถูกใจสายกินอย่างเรามากกก คือมาที่เดียวครบเลย สถานที่ก็ดีงาม มีมุมถ่ายรูปเยอะ เหมาะกับวิถีนักรีวิว ถ่ายรูปอัปโซเซียลอย่างเรา,pos
review_1,4,"Theme Cafe & Bistro คาเฟ่โรงนาสีแดงสไตล์ยุโรปตะวันตก ที่เจ้าของได้แรงบันดาลใจจากเพลง Wild Mountain Thyme

ภายในร้านตกแต่งโทนขาวแดงสไตล์เรียบง่าย มีที่นั่งทั้ง indoor  และ outdoor บริการอาหารและเครื่องดื่มหลากหลายเมนูทั้งอาหารไทยและตะวันตก รวมถึงเค้กหน้าตาน่ากินให้เลือกชิมตามชอบ

ด้วยต้นไม้ภายในบริเวณร้านไม่ใช่ไม้ที่ให้ร่มเงา กลางวันด้านนอกจะร้อนมาก  แต่ถ้าเป็นช่วงแดดร่มลมตก บรรยากาศน่าจะดี

อาหารวัตถุดิบดี สเต็กนุ่มลิ้น เครื่องดื่มอร่อย แต่ลำดับการเสิร์ฟแปลกนิดหน่อย จานหลักมาก่อนซุป สงสัยทางร้านกลัวเราหิว เลยรีบทำจานหลักให้ก่อน ราคาอาหารในเมนูยังไม่รวม Service Charge 7%

ครัวเปิด 11.00 น. ส่วนที่นั่งกลางแจ้งจะเปิดให้บริการเวลา 16.00 น. พร้อมกับร้านอาหาร The Local

ห้องน้ำสะอาด แยกชาย-หญิงอย่างชัดเจน

ร้านตั้งอยู่บนถนนกำแพงเพชร 6 หรือ Local Road แนวรถไฟฟ้าสีแดงใกล้สถานีหลักหก (ม.รังสิต) พื้นที่เดียวกับร้าน The Local",pos
review_1,4,"So good
เครื่องดื่มดี
อาหารอร่อย
บริการดี ใส่ใจ",pos
review_1,4,"🍴อาหารถูกปาก 2 รายการ จาก 3 รายการที่สั่ง หักคะแนน สเต็กหมูสันในกับซอสไวน์แดง...ที่หมู overcooked และซอสรสชาติจืดมาก
👍 พนักงานดูแลดีอยู่นะ แต่พอกลับมาบ้านดู Facebook ปรากฏว่ามีโปรเดือนเมษา ลดอาหาร 15% แต่ไม่บอกลูกค้าซักคำ...😭😭😭😭😭😭 อิหยังว่ะ
😍 บรรยากาศร้านสวย เพราะไปช่วงพระอาทิตย์ตกพอดี แสงสวย ถ่ายรูปสวยดี",neu
review_1,4,"บริการดี บาริสต้าอัธยาศรัยดี ร้านโปร่ง รับแสงแอร์เย็นไม่พอ กาแฟคั่วเข้ม รสชาติเฉยๆ ครัวซองชุ่มเนย ชิ้นละ110บาท ร้านสวย ต้นไม้คือสวยมาก สวนหน้าร้านคือสวยยยยย ไว้มาทานกลางวันรอบหน้า
ปล.มีเม็ดกาแฟBrazil ยังไม่ได้ลอง กลิ่นหอมมาก",pos
review_1,3,เค้กรสชาติดีค่ะ เครื่องดื่มโอเค คนไม่ได้เยอะมาก แต่รอค่อนข้างนาน การบริการเฉยๆ,neu
review_1,3,ร้านอาหาร และร้านกาแฟ ที่อยู่บริเวณเดียวกัน  มีเมนูหลากหลาย เครืองดื่ม รสชาดดี  ที่ถ่ายรูป มีนิดนึง เหมาะกับพาครอบครัว มาทานอาหารเย็นๆ  เดินทางง่าย ที่จอดรถ  เยอะ,pos
