id_review_main,review_rating,review_text
review_243,5,"ร้านมินิๆน่ารักมากๆเลยตั้งอยู่ในหมู่ ราคาอาหารเครื่องดื่มดีมาก
☕️อเมริกาโน่เสาวรสคั่วกลาง 65฿ อร่อยเปรี๊ยวหวานกำลังดีสดชื่นนน
🧁ลาเต้เย็น 55฿ นี่ก็อร่อยเลย
บริการเป็นแบบ self service
ที่จอด:จอดรถหน้าบ้านที่จอดจำกัด

ติดตาม Photo Album ได้ที่
เพจ Her go He go:ให้เธอได้ไป
✨เร็วๆนี้ค้าบ✨"
review_243,4,"คาเฟ่เล็กๆน่ารัก อาจจะหาทางเข้ามายากหน่อยเพราะอยู่ในหมู่บ้าน

มีกาแฟและขนมเค้กขาย ตัวกาแฟไม่ได้โดดเด่นเป็นพิเศษ ส่วนเค้กอร่อยดี มีที่นั่งนิดหน่อย

บรรยากาศดีมากๆ แต่งร้านน่ารัก มีลมพัดผ่านเบาๆแทบจะตลอดเวลา อยากนั่งนานๆแต่เวลาไม่พอ 🥶"
review_243,5,"Tiny Coffee House | OOTD สาวเวียดนาม☘️🫧

แชร์โลคาเฟ่📌 วันนี้คาเฟ่ชวนมาถ่ายรูปฟิวสาวเวียดนาม คาเฟ่สไตล์มินิมอล ย่านรังสิตใน “ หมู่บ้านวังทองริเวอร์ปาร์ค ”
- อยากถ่ายรูปสวยๆ สไตล์สาวเวียดนามแนะมาถ่ายช่วง บ่ายเป็นต้นไปเพราะแสงสวยมาก.
- ในส่วนของเมนูมีเยอะมาก ราคาเริ่มต้นหลัก10฿.- Bakery Coffee and Drink.
- GREEK YOGURT 100฿.- ( อร่อยม๊ากดับร้อนได้ดี! )
- ลิ้นจี่โซดา 59฿.-
- คาเฟ่จะมี เดลิเวอรี่ด้วยอร่อยมาก.
- ที่จอดรถนั้นห้ามจอดขว้างหน้าบ้านคนอื่นนะคะ."
review_243,4,"ร้านที่ปักหมุดไว้นานแล้วว ได้มาสักที 🫰🏼💗🧺🌷 ร้านน่ารักมากก ร้านเล็กๆแบบเล็กมากก แต่โคตรน่ารักเลยแกรรร มีโต๊ะนั่งด้านนอก 2 ตัวถ้วน
กับมุมบาร์หน้าร้านเล็กๆ พร้อมกับดอกไม้สีชมพูสดใส ถ่ายรูปสวยฉ่ำๆเลย

🥤🍞น้ำขนมไม่แพงเลยย ปังปิ้งเนยแนะนำฉ่ำเนยนม แต่หวานนะเตือนแล้ววว แต่อร่อยยง่าา ให้สั่งเลย

จบการรีวิว ใครมารังสิต ต้องแวะเลยยยย ทับใจสุดด"
review_243,5,เครื่องดื่มอร่อย ราคาเหมาะสมไม่แพง ดื่มด่ำกับบรรยากาศถือว่าคุ้มมากๆ เข้าถึงความเป็นมินิมอล และมีอารมณ์คลาสสิคไปในตัว คนส่วนใหญ่ซื้อเครื่องดื่มแล้วถ่ายรูปและกลับเลย ที่นั่งไม่เยอะ ส่วนใหญ่มาถ่ายรูปแล้วก็ไป ใครมาเป็นคู่มา เป็นเพื่อนถือว่าดีไป ส่วนตัวผมไปคนเดียวยืนหงอย ผมใช้เวลาอยู่คาเฟ่ 10 นาที (รอเสริฟ 5 นาที ยืนดื่ม 3 นาที 2 นาทีถ่ายรูปบรรยากาศ แล้วก็จากไป)
review_243,5,อร่อยมาก เครื่องดื่ม ขนม ดีงาม เป็นร้านเล็กๆ ที่คุณภาพไม่เล็กเลย
review_243,5,"ตามกูเกิลแมพมาได้เลยค่ะ แต่รบกวนคนที่นำรถยนต์มาจอดตามพื้นที่ที่ร้านแจ้งหน่อยนะคะ จะได้ไม่รบกวนบ้านอื่นค่ะ
เมนูมีให้เลือกเยอะ ราคาย่อมเยา แสงดี ถ่ายรูปสวย แม่ค้าก้อน่ารัก

ปล.ระวังแมวในรูปไว้นะคะ เริ่มแรกจะมาแบบอ้อนๆ สักแปปคืองับขาจ่ะ(ไม่ใช่แมวของร้านนะ)"
review_243,4,ร้านน่ารัก เครื่องดื่มราคาไม่แพง รสชาติใช้ได้ สั่งที่เป็นชาเขียวไป และขนมที่เป็นเครปสตรอเบอร์รี่ ร้านเล็กมีแค่ตามในรูป และ 1 โต๊ะข้างๆ เลยซื้อกลับ อากาศร้อนและหาที่จอดยากเพราะเป็นในหมู่บ้านต้องระวังจะไปจอดที่หน้าบ้านคนอื่น
review_243,5,เป็นร้านtinyน่ารัก ในหมู่บ้าน ไม่ร้อนมาก มีลมผ่านตลอด กาแฟโอเคเลยค่ะ
review_243,4,ร้านเล็กๆแต่น่ารัก สตรอเบอรี่ชีสพายอร่อย กาแฟน่าจะคั่วกลางไม่เข้มมาก ปกติต้องกินลาเต้ แต่ร้านนี้กินเอสเพรสโซ่ได้ ส่วนอเมริกาโน่รสชาติดี
review_243,5,ร้านเล็กๆน่ารักอยู่ในซอย กาแฟอร่อยยมากราคาดีค่ัะ บรรยากาศสงบ
review_243,4,"ร้านกาแฟเล็กๆ ใช้มุมกำแพงด้านข้างบ้าน
มุมเล็กๆๆ  น่ารัก
เครื่องดื่มราคาไม่แพง

อยู่ในหมู่บ้าน รถค่อนข้างเยอะ
ต้องระวังเรื่องจอดรถขวางบ้านคนอื่นนิดนึง"
review_243,5,ร้านกาแฟน่ารักๆ ในซอยเล็กๆ ราคาไม่แพง เมนูหลาหลาย มีขนมทานเล่นด้วย นั่งถ่ายรูปก็ได้ภาพสวยๆ
review_243,4,ร้านกาแฟแนวโฮมเมด ร้านขายผ่านริมหน้าต่างของตัวบ้าน แต่งเป็นมุมนั่งรอกาแฟและเครื่องดื่มสามารถนั่งถ่ายรูปเก๋ๆได้เลยค่ะ มีขนมขายควบคู่ แต่ครั้งนี้ยังไม่ได้ชิมแปะไว้ครั้งหน้า เครื่องดื่มรสชาติเข้มข้น ไว้ไปอุดหนุนอีกเรื่อยๆค่ะ
review_243,5,เมนูเครื่องดื่มเยอะ และอร่อยด้วย
review_243,5,เป็นร้านเล็กๆน่ารัก เครื่องดื่มรสชาติดี ขนมอร่อยมากค่ะ ราคาไม่แพงเลย
review_243,5,ร้านเล็กๆ น่ารักมาก ราคาก็ไม่แพงเลย แถมรสชาติอร่อยด้วย
review_243,5,น้ำอร่อยค่ะ ราคาน่ารัก ถ่ายรูปสวย ขนมก็อร่อยราคาแบบทานได้ทุกวัน
review_243,5,Black forest อร่อยมาก อร่อยทุกส่วนเลย แยมสตอเบอร์รี่ทางร้านกวนเองหวานนิดๆเปรี้ยวหน่อยๆ โกโก้เข้มข้น วิปครีมหอมไม่หวานมาก กินรวมกันคือดีมาก
review_243,5,"ร้านน่ารัก minimalจริงๆ
กาแฟรสชาดดี ขนมอร่อย"
review_243,5,เป็นร้านลับที่อร่อยมากค่ะ คุ้มกับการขับรถมาตามรีวิว
review_243,5,อเมริกาโน่เสาวรส อร่อย ร้านสบายๆ ง่ายๆ
review_243,4,ร้านสวยดี
review_243,4,ร้านเล็กๆ น่ารักดี เครื่องดื่มรสชาติดี ราคาไม่แพงไป
review_243,5,สำหรับคนที่ลดน้ำหนัก แนะนำให้สั่งหวานน้อย กาแฟหอม
review_243,4,คาปูชิโนรสชาดกลมกล่อม ราคาไม่แพง เมนูเครื่องดื่มเยอะ แนะนำซื้อกลับ😊
review_243,5,รสชาติดีทั้งกาแฟและขนม👍 …
review_243,5,เป็นร้านที่ขนาดเล็กๆ น่ารักๆ ดีคับ...
review_243,5,ร้านลับ กาแฟโคตรดี
review_243,5,มาเชียงใหม่ต้องมาที่นี่!!! บุคลิกดี แถมสอนภาษาไทยหน่อย!!!! ตั้งอยู่ใต้ต้นไม้แสนสบายที่สมบูรณ์แบบ
review_243,1,nagative
review_243,3,positive
review_243,5,positive
review_243,3,positive
review_243,5,positive
review_243,5,positive
review_243,3,positive
review_243,5,positive
review_243,4,positive
review_243,5,positive
review_243,4,positive
review_243,5,positive
review_243,5,positive
review_243,5,positive
review_243,5,positive
review_243,1,ไม่ทราบว่าลูกค้ามาที่ร้านวันไหน และไม่ประทับใจด้านใดคะ รบกวนชี้แจงเพื่อให้ทางร้านทราบและนำไปปรับปรุงด้วยค่ะ🙏🏻 …
review_244,5,พนักงานบริการดี รวดเร็ว มีที่นั่งพอสมควร บางช่วงที่นั่งเต็ม ไว้นั่งรอคนที่บ้านชอปปิ้งได้สบายๆ เครื่องดื่มรสชาติมาตรฐานดี มีขนมให้เลือกเยอะ
review_244,5,"ขอมานั่งชิลๆ ทานกาแฟกันที่ร้านสตาร์บัคส์สาขาในห้างฟิวเจอร์พาร์ครังสิตแบบสบายๆ เพราะวันนี้วันจันทร์ ไม่มีคน ไม่วุ่นวายดีคะ หลังจากเดินช้อปปิ้งกันเสร็จแล้ว ก็ขอพาครอบครัวมานั่งคุยกันสักหน่อย

เมนูของที่ร้านจริงๆยังทานไม่ครบเลยนะคะ ยังมีอีกเยอะเลย

เมนูที่สั่งทาน
** Banana Chocolate Muffin ชิ้นละ 75.- บาท
** Affogato ชุดละ 160.- บาท
** Homsuwan Pineapple Hibiscus Tea แก้วละ 150.- บาท

รสชาติและความคุ้มค่า
Banana Chocolate Muffin เคยทานแล้วรอบนึง หอม นุ่ม อร่อย ชอบที่มีช็อคชิฟให้เคี้ยวเล่นนิดหน่อย บวกกับทานเข้ากันกับกาแฟราดไอศครีมอย่าง Affogato ที่ให้ความเข้มของกาแฟ รสไม่หวานมากของไอศครีมวนิลา มาในสกู๊ปใหญ่มาก และสุดท้าย Homsuwan Pineapple Hibiscus Tea น้ำสัปปะรดหอมสุวรรณที่มีเนื้อสัปปะรดมาด้วย ราดลงบนชาฮิบิสคัส มีความหอมของสัปปะรด และได้เคี้ยวเนื้อสัปปะรดอีกด้วยคะ

ภาพรวมสำหรับความสดชื่นในวันนี้คือดีงามมากคะ นั่งชิลๆ จิปแฟ คนน้อย ไม่วุ่นวายดี พนักงานบริการดีมากคะ และสุดท้ายตัวร้านสะอาดน่านั่งมากๆเลยคะ"
review_244,4,"ร้านประจำ ส่วนมากได้วอเช่อ เลยมาถาม
ส่วนมากทานแต่อาหารไม่ได้ทานกาแฟ
รสชาติของอาหารอร่อยมาก"
review_244,5,น้องพนักงานใจดีมาก บริการดีครับ มีกาแฟให้ชิม และขนมด้วย กาแฟเข้มข้น สั่งได้ตามใจปราถนา !! (พาพ่อมานั่งสภากาแฟ)
