id_review_main,review_rating,review_text
review_130,5,"กาแฟอร่อยมากกก
ขนมก็อร่อย ราคาเหมาะสม คุ้มค่ามากๆ
ร้านตกแต่งน่ารัก
บริการดี"
review_130,5,ร้านกาแฟเล็กๆ น่ารักๆ ในเสนา อเวนิว รังสิตคลอง 1 บรรยากาศภายในร้านดูอบอุ่น กาแฟรสชาติดี หอม เข้มกลมกล่อม ขนมอร่อยมาก ราคาไม่แรง
review_130,5,"กาแฟ น้ำ ขนม สะอาด อร่อย
สามารถแจ้งความต้องการได้เลย เพิ่มลดความหวาน ความเข้ม ได้หมด
วาฟเฟิล แผ่นใหญ่กว่าฝ่ามือ กรอบนอก นุ่มใน"
review_130,5,ร้านคาเฟ่ดีๆอีกร้านแถวคลอง 1 มีที่นั่งไม่เยอะ คนเข้าออกตลอด กาแฟดี ขนมอร่อยเลย ดูตั้งใจทำ ใส่ใจรายละเอียดดี บรรยากาศดี สะอาด แต่เสียดายที่นั่งน้อยไปหน่อย นั่งไม่ค่อยสบาย เน้นซื้อกลับกัน
review_130,5,"ต้องแวะทุกครั้งทึ่แวะมารังสิต พนักงานน่ารัก ขนม กาแฟ อร่อย,ไม่ขี้เหนียว พูดคุยเป็นกันเอง ฟิลโฮมมี่มากๆครับ แนะนำเลยครับ ไว้จะแวะไปใหม่ครับ (ที่สำคัญเมนูร้อนเริ่มต้นที่ 50฿ เอง) ประทับใจครับ"
review_130,5,ร้านกาแฟเล็กๆ ตกแต่งแบบมินิมอล ซ่อนตัวอยู่ในหมู่บ้านกึ่งทาวน์โฮมกึ่งออฟฟิศ บรรยากาศดี ราคาน่ารัก ช่วงที่ไป มีโปร เครื่องดื่ม+ขนม 99 บาทด้วย คุ้มค่าเลยครับ
review_130,5,ถึงจะเป็นร้านเล็กๆอยู่ทางเข้าหมู่บ้าน แต่บรรยากาศในร้านน่านั่ง กาแฟดี เมนูหลากหลายมากๆ แถมขนมอร่อยมากๆด้วย
review_130,5,ร้านกาแฟสวยจัดร้านแบบ Minimal บรรยากาศน่านั่งมีให้เลือกหลายเมนูราคาไม่แพงรสชาติอร่อยกลมกล่อมใครได้มาแถวนี้ ลองแวะอุดหนุนได้ครับ ✌️✌️
review_130,5,ร้านบรรยากาศดีมาก สะอาด พนักงานพูดจาน่ารัก ใส่ใจ กาแฟอร่อย เข้มข้น ขนมสีเขียวอร่อยมากๆๆค่ะ กรอบนอกนุ่มใน ราคาไม่แพง รวม 3 อย่าง 189 บาท กาแฟแก้วละ 65 บาท มีโปรคู่กับขนม 99 บาท ประทับใจมาก ๆ ค่ะ ไว้มีโอกาสจะกลับมาอุดหนุนใหม่นะคะ🥰💕💖✨
review_130,1,ปกติสั่งร้านนี้ประจำนะคะ ได้ไม่ค่อยเต็มแก้วเกือบทุกครั้ง  แต่ล่าสุดสั่งไปได้แบบนี้รู้สึกงงมากว่านี่คือปริมาณของทางร้านหรอคะ
review_130,5,โฮมมี่คาเฟ่ เล็กๆ เรียบง่าย มีเมล็ดกาแฟให้เลือกเยอะดี
review_130,3,"ร้านน่ารักดี เปิดเพลงเพราะ
เป็นร้านที่แดดส่องช่วงบ่าย  วันนี้แดดร้อนมาก ส่องกำแพงจนพนังร้อนไปหมด (ที่นั่งที่ต้องพิงกำแพง)

ว่าจะนั่งชั้นบน แต่แดดก็ส่องอยู่ดี พนักงานงานบอกว่าข้างล่างเยอะกว่า 😅

ขนมใช้ได้ ไส้ถั่วแดงอร่อยดี

เครื่องดื่มร้อนเสริฟ์แบบร้อนน้อยไปนิดหนึ่ง รสชาติชาค่อนข้างเจือจาง  ยิ่งขอให้สตีมอีกรอบให้ร้อนขึ้น รสชาติยิ่งแย่

โชคดีที่ไม่มีคนทำให้เลือกมุมนั่งได้ตามสบาย"
review_130,5,"ชอบวาฟเฟิลสีเขียวร้านนี้มากกกก อร่อยมากๆ
เครื่องดื่มรสชาติดี มีเมนูหลากหลายด้วย
แต่อยากให้ปรับปรุงราคาในรูปเมนูให้เป็นปัจจุบันด้วยนะคะ เพราะพนักงานที่มีน่าจะไม่ใช่คนไทย อาจจะสื่อสารได้ไม่ชัดเจน เลยมาฝากคอมเม้นในนี้นะคะ"
review_130,5,สั่ง อเมริกาโน่ไม่หวาน  มะพร้าวพร้าวปั่นชาเขียว  กับวอฟเฟิลชาโคล และใบเตย อร่อยทุกอย่างค่ะ เป็นร้านแรกที่มาแล้วรู้สึกคุ้มค่าสุดๆ มาอีกแน่นอนค่ะ
review_130,5,ขนมเขียวอร่อยมากครับ กาแฟคือดี ราคาก็ดีมาก ชอบมากครับ
review_130,5,กาแฟดีย์มากค่ะ ชอบมาก มีเมนูให้เลือกหลากหลาย ราคาดีค่ะ ให้เป็นร้านประจำเลยค่าา 💕
review_130,5,"ร้านสวยขนาดร้านปานกลาง มีมุมถ่ายรูปสวย
ขนมกะกาแฟอร่อย มีน้ำให้เลือกหลายเมนู
มีที่จอดรถหน้าร้าน"
review_130,5,เมนูมีให้เลือกหลากหลาย สามารถเปลี่ยนนมวัวเป็นนมโอ้ตได้ มีเมล็ดกาแฟให้เลือกด้วย พนักงานบริการดี
review_130,5,"กินเป็นเซตขนมเขียวกับลาเต้นมโอ๊ตตลอด อร่อยค่ะ ไอเลิฟ💚
พนักงานสุภาพมากค่ะ"
review_130,5,ขนมอร่อย พนักงานพูดจาดีมากน่ารักค่า
review_130,5,Premium Dark Cocoa Frappé อร่อย รสชาติดี
review_130,5,ขนมอร่อยมากค่าาา กาแฟรสชาติดี กลับบ้านทีไรต้องแวะทุกครั้งง ถูกใจมากค่ะ เลิฟๆ 💗💗
review_130,5,ร้านเล็กๆอยู่ในโครงการหมู่บ้าน มีที่จอดรถ ราคาถูก กาแฟแก้วใหญ่ เข้มปั๊ด ไม่มีเมล็ดให้เลือกหลากหลาย (มีแค่คั่วกลาง-เข้ม/ทางร้านกำลังเทสต์เมล็ดกาแฟลาวอยู่) วาฟเฟิลใบเตยหอมอร่อย หวานกำลังดี พนักงานสุภาพน่ารักดีค่ะ
review_130,4,กาแฟดี ราคาไม่แพง ขนมอร่อย พื้นที่นั่งจำกัด
review_130,5,"กาแฟลาเต้ละมุนมาก☕️🩶
รสชาดดี แก้วใหญ่ แนะนำค่ะ👍"
review_130,5,ร้านเล็กๆน่ารัก ชอบลาเต้เย็น อร่อย ราคาปานกลาง
review_130,5,รสชาติอร่อยมากค่ะ มัทฉะหอม มัทฉะโฟมละมุนมาก ราคาเครื่องดื่มจับต้องได้ ร้านสวย บรรยากาศดี
review_130,5,บรรยากาศดี อาหารอร่อย มีมุมถ่ายรูปที่สวยงาม เหมาะแก่การมานั่งชิว นั่งทำงาน กับ ชาวแก้ง หรือจะมาคนเดียว ก็ได้คร้าบบ รับรองไม่ผิดหวังแน่นอน
review_130,5,น้ำอร่อย ขนมอร่อย ราคาไม่แพง
review_130,5,เครื่องดื่ม ขนม รสชาติดี เน้นหวานน้อย กินได้เพลินๆ
review_130,5,มอคค่าคือดีย์🥰
review_130,5,กาแฟดีย์
review_130,5,กาแฟและของว่างดีๆ ชาไทยเย็นมาพร้อมรสชาติเข้มข้นถูกใจฉัน! ของว่างยังอร่อย!
review_130,5,เครื่องดื่มรสชาติดีจริงๆ แถมยังเข้ากันได้ดีกับร้านเบเกอรี่ด้วย :) การตกแต่งให้ความรู้สึกอบอุ่นเป็นกันเอง!
review_130,5,positive
review_130,5,positive
review_130,5,positive
review_130,5,positive
review_130,5,positive
review_130,5,positive
review_130,3,positive
review_130,5,positive
review_130,5,positive
review_130,4,positive
review_130,5,positive
review_130,5,positive
review_130,5,positive
review_130,5,positive
review_130,5,positive
review_131,5,"ร้านสวยมากๆเลยค่ะ เจ้าของร้านต้อนรับแบบกันเอง บริการดุจญาติมิตร  กาแฟหอมเข้มแบบลงตัวถูกใจคอกาแฟแน่นอนค่ะ  ราคาสบายกระเป๋าด้วยนะคะ
ปล.มีบริการชงชาจีนแบบต้นฉบับให้ชิมด้วยนะคะ"
review_131,5,"📍Ozone cafe - โอโซนคาเฟ่, เมืองเอก, รังสิต, ปทุมธานี

คาเฟ่คุณภาพพรีเมียม แต่ราคาจับต้องได้
เครื่องดื่มที่นี่อร่อยมาก สำหรับสาว ๆ ที่ไม่ดื่มกาแฟ แนะนำชามาเลย์เลย หอมกลิ่นชา รสชาติเข้มข้น กลมกล่อม ออนท็อปด้วยฟองนมนุ่ม ๆ ละมุนลิ้น เหมือนกลืนปุยเมฆเข้าไปในปาก อีกเมนูที่แนะนำคือ เฟรนช็อค เมนูคลายเครียด แก้ไมเกรน เป็นช็อกโกแลตเข้มข้น แต่ไม่หวาน รับประทานง่าย ส่วนคนที่ชื่นชอบกาแฟสั่งได้เลยชอบแบบไหน บอกเจ้าของร้านได้เลย ข้างในร้านมี 2 โซน ข้างในจะเป็นโซนชา มานั่งดื่มชากับเจ้าของร้านได้ เจ้าของร้านอัธยาศัยดี ติดขี้โม้หน่อย ๆ ใครที่มาคนเดียวไม่ต้องกลัวเหงา ชวนเจ้าของร้านเล่นเกม ROV ได้ ตอนนี้ร้านกำลังจัดธีมตรุษจีน เหล่าสนม ฮองเฮา ฮ่องเต้ เอาชุดมาถ่ายรูปได้เลย ธีมร้านจะเปลี่ยนไปตามเทศกาลต่าง ๆ ตามอารมณ์ศิลปินของเจ้าของร้าน อีกหน่อยคาดว่าจะเปลี่ยนเป็นธีมวาเลนไทน์"
review_131,5,มีห้องแสดงถ้วยชาจีน ถ้วยกระเบื้อง รูปปั้นต่างๆ ที่สะสมไว้มากมาย กาแฟราคาไม่แพงรสชาติดี บรรยากาศสบายๆ
review_131,5,ร้านนี้บรรยากาศดีมั้กๆค่า มีกาแฟคั่วกลางไม่ขมมาก และในอนาคตน่าจะมีเมล็ดคั่วอื่นๆเพิ่มเติมมา ราคาดีมั้ก มีการชงชา ดื่มชาด้วย เริ่ดมั้กก
review_131,5,"เป็นร้านคาเฟ่ ที่ผมยกให้ว่า เป็นคาเฟ่ที่หรูที่สุดเท่าที่ผมไปนั่งมาครับ เจ้าของร้านให้การต้อนรับดีมากๆ เป็นกันเอง ที่น่าสนใจคือ ร้านนี้มี Stories ของคุณยายของ น้องที่เป็นเจ้าของร้านครับ
ต้องไปฟังจากเรื่องราวจากน้องเจ้าของร้านเองครับ  ที่พีคสุดๆคือ ราคากาแฟที่นี่ สวนทางกับความหรูหราของร้านมากๆครับ  กาแฟร้อนทุกรายการ แก้วละ 50 บาท  กาแฟเย็น/Non coffe แก้วละ 60 บาท  ราคาไม่แพงเลย กับ บรรยากาศคลาสสิคแบบนี้"
review_131,5,บรรยากาศอลังการมากค่ะ มีโซนชาจีนให้นั่ง เครื่องดื่มราคาไม่แพง ทางเข้าร้านยังไม่เสร็จดี
review_131,5,"ร้านนี้กาแฟอร่อย บรรยากาศดีมากครับ
ร้านตกแต่งน่ารัก"
review_131,5,บรรยากาศดีร่มรื่น เครื่องดื่ม ขนมอร่อยมาก เจ้าของร้านน่ารักเป็นกันเอง
review_131,5,เครื่องดื่มอร่อย บรรยากาศสบายๆ เจ้าของร้านเป็นกันเองคุยสนุกมาก ชงชาให้ชิมด้วย เปิดประสบการณ์ดี 👍
review_131,5,เจ้าของร้านน่ารักมาก บริการดีเยี่ยม เป็นกันเอง เครื่องดื่มและขนมโอเค ราคาไม่แพง บรรยากาศในร้านสวยมากเหมาะกับการถ่ายรูป
review_131,5,"อยากดื่มอะไรสั่งได้เลยครับ
เจ้าของร้านทำให้ได้หมด
เป็นกันเอง"
review_131,5,กาแฟละมุน ชาหอมกรุ่น สมเป็นอู่หลงยอดน้ำค้าง
review_131,5,บรรยากาศดี กาแฟอร่อย เมนู signature คือดี คุณภาพเกินราคา เมนูช็อคโกแลตเข้มข้นสะใจไม่หวานแสบคอ วันธรรมดามีชาจีนให้ลองแต่ต้องนัดล่วงหน้า เจ้าของร้านใจดีเป็นกันเอง
review_131,5,เครื่องดื่มอร่อย เมนูโทสต์อร่อยมาก100นิดๆกินคนเดียวไม่หมด บรรยากาศในร้านดี แอร์เย็น ด้านในร้านจะมีโซนโต๊ะดื่มชาสไตล์จีนๆ เหมาะกับการไปถ่ายรูปทำคอนเทนต์อาหมวยเทศกาลตรุษจีนสุดๆ
review_131,5,ร้านดีมากค่ะ เพลงสบายๆแอร์เย็น เจ้าของร้านใจดีสุดๆ ไปแทบทุกวัน
review_131,5,กาแฟ หอม อร่อย สถานที่สะอาด เลิศมาก มาแล้วมาอีกแน่นนอน
review_131,5,บรรยากาศดี เป็นร้านกาแฟในบ้าน ราคาไม่แรง
review_131,4,positive
review_131,5,ขอบคุณคุณลูกค้าสำหรับรีวิวด้วยนะคะ🙏 …
review_131,5,positive
